TF,Target,Label
7863,11519,1
7863,428,1
7863,10159,1
7863,9423,1
5335,9479,1
3887,7036,1
8668,2033,1
7863,2704,1
7863,792,1
5178,2128,1
5335,11524,1
7863,3182,1
7863,7076,1
5335,8779,1
7863,4169,1
7863,6392,1
8668,5867,1
7863,3034,1
7863,11941,1
8668,11388,1
5335,2762,1
7863,663,1
8668,4434,1
8668,5510,1
5335,11359,1
7863,8849,1
8668,1888,1
5335,2022,1
8668,732,1
8668,8242,1
5178,7031,1
5335,1543,1
7863,5482,1
5178,4607,1
8668,6792,1
8668,9070,1
7863,7567,1
7863,9786,1
7863,1147,1
5178,12108,1
8668,1044,1
7863,6229,1
8668,6292,1
8668,11459,1
8668,10665,1
5178,5222,1
7863,7114,1
5178,1112,1
5178,911,1
3887,5017,1
7863,9506,1
8668,2775,1
7863,7436,1
8668,6088,1
8668,10684,1
8668,1631,1
5178,3664,1
8668,8629,1
7863,1937,1
5335,6649,1
8668,1355,1
7863,3294,1
8668,856,1
8668,54,1
8668,1714,1
5178,922,1
5178,10867,1
5335,138,1
7863,3551,1
7863,4599,1
8668,1506,1
5178,8325,1
7863,1402,1
8668,12021,1
8668,1178,1
5178,7865,1
5335,8057,1
7863,4727,1
7863,11277,1
7863,5626,1
8668,2136,1
7863,9879,1
5178,516,1
5178,9238,1
7863,9945,1
8668,4616,1
7863,9459,1
7863,9071,1
7863,5395,1
5178,8025,1
8668,1578,1
7863,1424,1
5178,3630,1
5178,7611,1
7863,6766,1
5335,3156,1
8668,7165,1
7863,3248,1
5178,5790,1
5178,9085,1
7863,4224,1
7863,8692,1
5178,6038,1
8668,11359,1
5178,775,1
5178,7426,1
5178,7363,1
8668,11801,1
5335,4094,1
5335,3929,1
8668,6198,1
7863,8295,1
7863,4283,1
8668,10248,1
8668,7740,1
7863,8326,1
8668,7252,1
8668,6030,1
7863,6281,1
8668,6685,1
7863,11563,1
7863,10002,1
7863,10161,1
8668,12205,1
5178,4718,1
7863,217,1
8668,10518,1
5178,2351,1
5335,9845,1
8668,6149,1
5178,8108,1
8668,9849,1
5178,6472,1
7863,183,1
7863,6165,1
8668,11548,1
8668,11952,1
8668,11532,1
7863,9942,1
5335,9569,1
7863,11962,1
7863,3926,1
7863,887,1
7863,11905,1
8668,8298,1
5178,290,1
8668,4910,1
8668,10928,1
7863,3968,1
5335,4384,1
5178,7551,1
8668,3475,1
7863,6216,1
7863,3775,1
8668,11733,1
8668,8614,1
5178,8590,1
8668,4397,1
8668,2026,1
7863,5868,1
5178,1897,1
7863,12174,1
7863,9025,1
8668,2715,1
8668,883,1
5335,1248,1
7863,5774,1
7863,10339,1
7863,4454,1
7863,12073,1
8668,8663,1
5178,10934,1
3887,8426,1
8668,1944,1
5335,1138,1
8668,11432,1
8668,9407,1
7863,1225,1
7863,5269,1
7863,5332,1
5178,1608,1
7863,6257,1
7863,1823,1
8668,3678,1
7863,525,1
7863,8363,1
7863,5891,1
8668,6396,1
5178,8783,1
7863,11685,1
8668,1478,1
5178,9321,1
7863,8152,1
5335,5513,1
5178,4685,1
8668,10520,1
7863,9586,1
7863,12066,1
8668,9178,1
5178,277,1
7863,9286,1
7863,8710,1
8668,10845,1
7863,6853,1
5178,5650,1
5178,8718,1
7863,9974,1
8668,11318,1
7863,1389,1
8668,9700,1
7863,10078,1
7863,2575,1
7863,2467,1
7863,11521,1
8668,11614,1
7863,11226,1
8668,5012,1
7863,3017,1
5178,3046,1
5335,11601,1
5178,11643,1
7863,6942,1
5178,7771,1
5178,9032,1
7863,10218,1
8668,8759,1
5335,11959,1
5335,10088,1
7863,5222,1
8668,8675,1
8668,7515,1
7863,8876,1
7863,5125,1
5178,7985,1
8668,885,1
8668,3478,1
5178,1811,1
8668,815,1
5178,11509,1
5335,992,1
8668,5988,1
7863,1501,1
8668,5611,1
7863,2131,1
5178,507,1
8668,10629,1
7863,195,1
7863,312,1
5178,1433,1
7863,6857,1
5178,1918,1
5178,4659,1
5178,3477,1
5178,6150,1
7863,3188,1
5178,7009,1
5178,6238,1
7863,6364,1
5178,9708,1
5178,3669,1
5178,11983,1
8668,10491,1
7863,11828,1
5178,11282,1
7863,9396,1
8668,11137,1
7863,2722,1
7863,4103,1
5335,6656,1
8668,1822,1
5178,4596,1
8668,9439,1
7863,9833,1
8668,965,1
5178,11453,1
5178,9832,1
8668,12026,1
8668,11192,1
5335,7802,1
8668,2331,1
7863,5721,1
8668,10570,1
5335,146,1
7863,8319,1
7863,356,1
8668,2270,1
7863,523,1
8668,302,1
5178,323,1
8668,3189,1
5178,6048,1
8668,8532,1
8668,12051,1
7863,6293,1
7863,600,1
5178,3247,1
5178,6997,1
7863,5389,1
5178,7443,1
8668,8356,1
5178,10881,1
7863,7482,1
5335,3821,1
5335,11167,1
7863,3996,1
8668,2398,1
7863,858,1
8668,10662,1
5335,811,1
7863,4253,1
5178,6538,1
8668,8625,1
8668,12077,1
8668,6525,1
7863,6856,1
7863,6435,1
7863,12026,1
8668,9954,1
8668,1471,1
8668,3244,1
7863,8177,1
7863,1128,1
7863,598,1
8668,5166,1
8668,5196,1
5335,2711,1
8668,2865,1
5178,8014,1
5335,7886,1
8668,11676,1
8668,4094,1
7863,10147,1
7863,36,1
7863,5361,1
7863,11619,1
7863,3656,1
7863,3867,1
8668,11741,1
7863,9368,1
7863,7137,1
5335,2269,1
5178,5861,1
5178,10665,1
8668,2986,1
5178,10156,1
5335,7312,1
8668,4152,1
8668,4498,1
5178,1585,1
8668,2421,1
7863,1917,1
8668,9945,1
5178,2429,1
5178,8788,1
5178,10979,1
5178,9834,1
7863,2822,1
7863,9756,1
7863,8288,1
8668,1496,1
8668,1205,1
5178,8495,1
5178,9090,1
5178,947,1
5335,5112,1
7863,3649,1
5178,4936,1
5178,6498,1
7863,1479,1
5178,7319,1
5178,5014,1
8668,592,1
7863,8638,1
7863,7168,1
5178,6266,1
5178,8327,1
7863,8737,1
7863,5863,1
8668,6618,1
8668,10697,1
5178,7691,1
8668,6984,1
7863,272,1
8668,7827,1
8668,3765,1
7863,6558,1
5178,5062,1
7863,6009,1
5178,7481,1
5178,1575,1
5178,6177,1
5335,497,1
8668,1084,1
8668,6502,1
5335,6709,1
7863,1419,1
7863,7173,1
5335,12001,1
7863,303,1
5178,6902,1
7863,10090,1
8668,9687,1
5178,8410,1
8668,3193,1
5335,4971,1
5178,5410,1
7863,5893,1
5335,8560,1
7863,7518,1
8668,11131,1
5178,3707,1
5335,10033,1
8668,3573,1
7863,8509,1
5335,5780,1
7863,3317,1
7863,2260,1
5178,7189,1
5335,3005,1
7863,10105,1
8668,11522,1
8668,11595,1
5178,3167,1
5178,8693,1
7863,10999,1
5335,5557,1
8668,8607,1
8668,11438,1
8668,2233,1
8668,10737,1
8668,7344,1
7863,5308,1
5335,5674,1
7863,9766,1
8668,11491,1
8668,6584,1
5178,590,1
7863,9316,1
7863,616,1
7863,10841,1
8668,8210,1
8668,12138,1
7863,6873,1
8668,10898,1
5178,9881,1
5335,1412,1
7863,2211,1
5335,11563,1
7863,11591,1
8668,12002,1
7863,3122,1
5335,2268,1
8668,10587,1
7863,10154,1
5178,2526,1
3887,9463,1
5178,3401,1
5178,6135,1
7863,5789,1
5178,11265,1
5335,1020,1
5335,11646,1
7863,1693,1
5178,11989,1
7863,9745,1
5335,2120,1
7863,2607,1
8668,2096,1
8668,1213,1
7863,10590,1
7863,7014,1
7863,11059,1
8668,6718,1
7863,10068,1
5178,3454,1
8668,3115,1
8668,8237,1
7863,10099,1
8668,3732,1
5178,915,1
5335,7587,1
7863,7447,1
7863,10053,1
8668,5290,1
8668,4726,1
8668,8673,1
8668,3111,1
7863,811,1
8668,10807,1
5178,9666,1
7863,2479,1
8668,1693,1
7863,2352,1
5178,11045,1
7863,5624,1
8668,11637,1
5178,6056,1
5178,4679,1
8668,6538,1
7863,564,1
5335,1700,1
8668,5842,1
8668,7316,1
7863,6369,1
8668,617,1
5178,7094,1
8668,7009,1
5178,7326,1
8668,3293,1
5178,7438,1
5178,7527,1
8668,7893,1
5178,10348,1
8668,8958,1
7863,10742,1
8668,7829,1
5178,9506,1
7863,2826,1
5178,2399,1
5178,7605,1
8668,11497,1
7863,8981,1
7863,421,1
7863,7480,1
7863,7853,1
8668,7452,1
8668,11495,1
7863,6688,1
7863,9721,1
5335,1803,1
5178,1167,1
5178,3059,1
7863,11653,1
7863,935,1
8668,4646,1
7863,3848,1
5178,6643,1
5178,9460,1
7863,4994,1
7863,1029,1
5178,4633,1
5335,2300,1
8668,10978,1
5335,7375,1
7863,10625,1
7863,3142,1
8668,10868,1
8668,4378,1
7863,7463,1
5335,3151,1
8668,10063,1
3887,9475,1
7863,8952,1
5335,1018,1
7863,5550,1
8668,9214,1
7863,3169,1
8668,340,1
8668,4107,1
8668,9602,1
8668,1611,1
7863,5249,1
7863,3985,1
7863,841,1
5178,769,1
5335,4292,1
5335,6868,1
7863,9207,1
7863,3869,1
8668,4188,1
7863,3844,1
5178,11172,1
8668,1921,1
7863,5012,1
8668,10343,1
5178,7594,1
5178,8696,1
5335,460,1
8668,7107,1
7863,5567,1
8668,11980,1
5178,5168,1
7863,333,1
7863,11489,1
8668,947,1
5335,10171,1
5178,4010,1
5335,1720,1
7863,6708,1
8668,1268,1
8668,5931,1
5178,9469,1
7863,2708,1
8668,9191,1
7863,9746,1
7863,10982,1
8668,8455,1
5178,10587,1
7863,3673,1
5178,935,1
7863,5875,1
7863,1791,1
7863,6177,1
7863,10125,1
5178,11511,1
7863,2618,1
5178,121,1
5178,1,1
8668,2253,1
7863,10993,1
5178,8522,1
7863,9295,1
7863,5188,1
8668,4269,1
7863,5337,1
7863,1397,1
5335,1903,1
7863,6057,1
8668,10670,1
7863,11187,1
8668,3672,1
7863,4049,1
7863,6380,1
7863,7316,1
8668,10165,1
7863,7584,1
5178,7670,1
8668,7616,1
5178,5117,1
8668,9491,1
8668,7612,1
8668,7903,1
8668,10669,1
5178,100,1
5335,4036,1
7863,11104,1
8668,2611,1
7863,5912,1
5335,3010,1
8668,2571,1
5335,7950,1
8668,3208,1
8668,5823,1
8668,1615,1
8668,7067,1
8668,10031,1
7863,8239,1
5178,3942,1
8668,725,1
8668,3434,1
7863,6450,1
5178,7406,1
8668,7112,1
7863,8578,1
8668,11638,1
8668,868,1
7863,7746,1
7863,0,1
8668,618,1
8668,11534,1
7863,9144,1
5178,3031,1
5335,8833,1
5178,6002,1
5178,11637,1
7863,11623,1
5178,6401,1
5335,1624,1
7863,1022,1
5335,901,1
8668,5903,1
7863,6828,1
7863,9679,1
5178,9087,1
5178,9316,1
8668,3433,1
5178,818,1
7863,4266,1
8668,3844,1
5335,4962,1
5178,9282,1
5335,7790,1
8668,11494,1
5178,5482,1
7863,1969,1
7863,7323,1
7863,4116,1
8668,10215,1
7863,2160,1
8668,6181,1
5335,4656,1
5178,11581,1
8668,8059,1
8668,641,1
5178,3116,1
7863,2431,1
5178,4741,1
7863,10530,1
8668,8616,1
7863,10942,1
7863,6987,1
5335,11615,1
5335,11781,1
7863,10684,1
7863,8671,1
5178,1991,1
7863,11112,0
7863,4007,0
7863,269,0
8668,647,0
5178,4601,0
8668,11881,0
7863,250,0
5178,9075,0
7863,6056,0
8668,3902,0
7863,11209,0
8668,9234,0
7863,8309,0
7863,8658,0
7863,659,0
5178,9847,0
8668,8560,0
5178,6112,0
7863,10860,0
7863,2024,0
7863,2515,0
8668,3060,0
7863,11693,0
5178,2169,0
5178,5712,0
8668,11600,0
8668,11226,0
5335,12203,0
8668,1828,0
5178,9014,0
5178,10957,0
7863,7553,0
8668,254,0
5178,3895,0
7863,4371,0
7863,7252,0
5335,10624,0
8668,8071,0
3887,9982,0
5335,4051,0
7863,510,0
5178,8032,0
5335,3953,0
8668,3242,0
5178,2107,0
7863,5873,0
8668,2949,0
7863,4068,0
5178,12029,0
8668,9800,0
8668,4249,0
8668,471,0
8668,7560,0
7863,8670,0
8668,2306,0
5178,8517,0
5335,5911,0
5178,2176,0
8668,11207,0
7863,5081,0
5178,2548,0
7863,6613,0
8668,10021,0
7863,812,0
7863,8558,0
7863,6141,0
7863,4246,0
5178,8610,0
7863,10699,0
8668,8080,0
7863,2946,0
8668,31,0
5335,9504,0
7863,5268,0
7863,3593,0
7863,5814,0
7863,9089,0
5335,5433,0
5178,11044,0
5335,9006,0
7863,4336,0
5335,10513,0
5178,3275,0
8668,2825,0
8668,7936,0
7863,9616,0
8668,11217,0
5178,5758,0
8668,11795,0
8668,2022,0
8668,1652,0
7863,7772,0
5178,6424,0
5178,9518,0
5178,7400,0
5178,857,0
5178,7832,0
5178,9861,0
7863,5284,0
7863,8632,0
5178,9471,0
5335,6786,0
5335,11225,0
5178,1739,0
7863,364,0
5178,9989,0
8668,12078,0
7863,10623,0
7863,8300,0
8668,5831,0
7863,2365,0
7863,11692,0
7863,4318,0
5178,433,0
7863,7851,0
7863,3796,0
8668,961,0
7863,8936,0
7863,3895,0
5178,998,0
8668,1668,0
8668,3190,0
7863,1761,0
8668,3736,0
7863,1916,0
8668,2474,0
8668,6783,0
3887,970,0
8668,8117,0
5178,3220,0
5335,11275,0
7863,5728,0
7863,11344,0
5335,6782,0
5335,5135,0
8668,1852,0
8668,8173,0
8668,5715,0
8668,11056,0
5178,3943,0
7863,2460,0
8668,10618,0
7863,9886,0
8668,4415,0
8668,3644,0
7863,8816,0
8668,6038,0
5178,6277,0
5178,8101,0
8668,6889,0
8668,1544,0
8668,9195,0
7863,11587,0
7863,7929,0
8668,6641,0
5178,11679,0
8668,7704,0
5335,9935,0
5178,11152,0
7863,8535,0
8668,4039,0
7863,545,0
8668,9580,0
8668,3638,0
5178,3995,0
7863,10961,0
8668,1022,0
8668,4697,0
8668,3544,0
7863,3915,0
8668,7109,0
7863,4050,0
5335,3165,0
7863,7338,0
7863,1185,0
5178,1403,0
8668,6682,0
8668,4669,0
5335,5343,0
5335,11762,0
7863,3978,0
5335,2372,0
7863,11500,0
7863,7906,0
7863,2196,0
8668,4090,0
8668,1137,0
8668,424,0
7863,1541,0
7863,2099,0
5335,7366,0
7863,905,0
7863,7242,0
5178,1198,0
8668,7820,0
8668,10891,0
5335,7967,0
8668,6723,0
8668,4867,0
8668,5563,0
5335,5417,0
5178,946,0
7863,2848,0
5178,9593,0
5178,466,0
7863,2534,0
7863,2963,0
5178,10120,0
7863,5854,0
5178,7249,0
7863,573,0
7863,9664,0
7863,6399,0
8668,8868,0
7863,6607,0
8668,6419,0
7863,10265,0
7863,10855,0
8668,2836,0
7863,8374,0
8668,9737,0
8668,4567,0
8668,2194,0
7863,1198,0
5178,10809,0
7863,9582,0
7863,11557,0
7863,2634,0
8668,3102,0
5178,4296,0
5335,7264,0
5178,6701,0
7863,8688,0
7863,5895,0
7863,1062,0
5178,5797,0
8668,6504,0
5178,10814,0
8668,11545,0
8668,10390,0
7863,7124,0
5178,9295,0
5178,3841,0
7863,9369,0
8668,9891,0
8668,5818,0
8668,2802,0
8668,768,0
5178,4020,0
7863,3523,0
8668,4068,0
5335,2632,0
5335,10435,0
5178,11715,0
5335,6876,0
7863,3886,0
8668,9066,0
8668,9879,0
5335,11363,0
5178,3093,0
7863,6803,0
7863,4533,0
7863,39,0
7863,707,0
7863,7037,0
7863,6721,0
8668,10132,0
7863,3744,0
5335,2733,0
8668,3110,0
7863,2170,0
8668,11667,0
7863,1089,0
5178,7813,0
7863,7133,0
8668,10123,0
8668,3120,0
7863,2414,0
5335,3793,0
7863,926,0
5178,8876,0
5178,1108,0
5178,1166,0
5178,5844,0
8668,358,0
5178,3241,0
5178,933,0
8668,9608,0
7863,7184,0
5178,8089,0
8668,11437,0
5335,7286,0
7863,7951,0
8668,8479,0
8668,6739,0
8668,8885,0
7863,1315,0
8668,5622,0
7863,9948,0
7863,4414,0
7863,4157,0
5335,176,0
8668,2774,0
8668,4135,0
5178,1474,0
8668,6646,0
8668,7745,0
7863,10382,0
8668,5426,0
5335,5448,0
8668,7392,0
7863,2163,0
7863,5362,0
5178,11218,0
7863,6209,0
8668,10015,0
5335,5162,0
5178,1779,0
5178,1946,0
8668,4000,0
5335,7694,0
7863,2428,0
5178,223,0
5178,7820,0
8668,11196,0
5335,1409,0
8668,9776,0
5178,9253,0
8668,10688,0
7863,8579,0
8668,5334,0
7863,2833,0
8668,12199,0
7863,10110,0
8668,6228,0
7863,2381,0
8668,931,0
5178,7383,0
8668,11656,0
7863,9847,0
5178,8215,0
7863,674,0
7863,11150,0
5178,5983,0
8668,11081,0
5335,4870,0
7863,11375,0
8668,6402,0
8668,11834,0
5178,898,0
7863,11721,0
7863,11303,0
5178,1163,0
5178,6114,0
5178,4990,0
5178,11362,0
5178,7830,0
5335,2537,0
5335,7383,0
8668,10356,0
8668,7268,0
7863,6339,0
8668,8890,0
7863,9963,0
5178,2747,0
7863,10203,0
8668,8480,0
8668,5018,0
8668,6367,0
7863,2829,0
8668,9170,0
5335,4795,0
5178,1511,0
8668,11830,0
8668,1683,0
8668,1012,0
5178,10232,0
7863,7335,0
8668,720,0
8668,8123,0
5178,593,0
5178,5363,0
5335,12046,0
7863,5743,0
5335,8655,0
7863,2967,0
8668,4041,0
7863,7870,0
7863,6567,0
5178,9193,0
5335,2709,0
7863,2255,0
7863,3575,0
7863,6779,0
5178,7583,0
5178,10395,0
7863,1680,0
7863,4138,0
5335,4040,0
7863,12142,0
5335,11929,0
5178,3821,0
8668,10074,0
5335,8112,0
5178,6993,0
5178,10670,0
7863,7307,0
7863,7737,0
8668,3941,0
8668,6921,0
7863,8672,0
5178,8031,0
5178,1436,0
7863,7705,0
5178,11724,0
7863,10007,0
5178,7366,0
7863,4944,0
8668,891,0
5335,8727,0
8668,1249,0
7863,10653,0
7863,11585,0
5335,6587,0
7863,1350,0
8668,8450,0
7863,2416,0
8668,7378,0
8668,3925,0
8668,5634,0
8668,1579,0
5335,5072,0
7863,2098,0
7863,6465,0
7863,8656,0
5178,540,0
7863,1095,0
8668,10918,0
7863,11493,0
7863,1490,0
8668,9703,0
5178,11929,0
7863,5449,0
8668,2039,0
8668,10175,0
8668,9535,0
8668,10850,0
7863,3774,0
5178,4405,0
7863,10009,0
5335,6769,0
8668,10870,0
5178,6232,0
5178,1625,0
8668,4209,0
7863,10318,0
7863,3074,0
5335,4438,0
7863,10553,0
7863,498,0
7863,6074,0
7863,1820,0
8668,8203,0
5335,9017,0
8668,4943,0
5178,509,0
5178,1271,0
3887,3838,0
5178,4771,0
7863,3547,0
8668,1413,0
7863,5545,0
5178,3888,0
7863,7462,0
5335,6720,0
8668,8612,0
7863,6861,0
7863,2370,0
8668,8930,0
7863,11746,0
3887,2564,0
8668,11355,0
8668,7890,0
8668,7364,0
5178,10997,0
7863,3980,0
7863,1807,0
5178,6356,0
5178,11942,0
8668,5028,0
5335,8364,0
8668,4150,0
7863,4122,0
5178,10288,0
5178,12052,0
7863,4301,0
5178,8222,0
5178,2132,0
8668,10110,0
7863,5253,0
8668,6217,0
7863,3493,0
7863,8610,0
5335,4493,0
5335,11253,0
7863,8205,0
5178,9437,0
5178,4651,0
5178,9670,0
5335,2736,0
8668,8084,0
8668,8437,0
5178,11337,0
7863,6157,0
8668,4490,0
7863,4574,0
8668,11249,0
8668,8800,0
5178,8183,0
8668,11658,0
7863,8940,0
5335,9914,0
8668,6008,0
8668,8214,0
5178,7353,0
5335,8517,0
8668,6936,0
8668,661,0
5178,5292,0
5178,8787,0
7863,9639,0
7863,10766,0
7863,3453,0
5178,12177,0
3887,11126,0
7863,8854,0
5178,6956,0
7863,7675,0
8668,10293,0
8668,7418,0
8668,1717,0
7863,4818,0
5335,10539,0
5178,86,0
7863,11032,0
8668,566,0
8668,2864,0
8668,7183,0
5178,3613,0
5178,2172,0
8668,10581,0
8668,10467,0
8668,5179,0
8668,9174,0
5178,4632,0
5178,372,0
7863,5940,0
8668,2880,0
5335,1900,0
7863,3583,0
8668,10302,0
8668,7970,0
8668,4129,0
5178,2998,0
5178,239,0
7863,9028,0
5178,737,0
8668,161,0
8668,11736,0
5178,173,0
5178,3107,0
5335,4057,0
7863,9843,0
7863,6908,0
7863,9277,0
8668,11772,0
5178,8867,0
7863,4275,0
7863,8182,0
8668,11094,0
8668,8278,0
5178,131,0
7863,2134,0
5335,4428,0
5335,1161,0
7863,8905,0
5178,7561,0
5178,11833,0
5178,9125,0
7863,4659,0
8668,6471,0
8668,1056,0
7863,4962,0
7863,6185,0
7863,2010,0
5178,265,0
8668,8788,0
5335,104,0
7863,3159,0
5335,9061,0
5178,9563,0
7863,3928,0
5178,3867,0
7863,4034,0
8668,7470,0
8668,7630,0
3887,1419,0
5178,6521,0
7863,6214,0
8668,1743,0
5178,9134,0
7863,1552,0
5335,5001,0
8668,6673,0
5178,1545,0
8668,2265,0
5335,6449,0
5335,6213,0
8668,4062,0
7863,6586,0
8668,2696,0
5178,2849,0
5335,9512,0
5178,729,0
5335,6759,0
8668,66,0
7863,3976,0
7863,6299,0
5178,6648,0
5178,99,0
7863,10895,0
7863,8594,0
7863,12139,0
5335,2910,0
5178,1598,0
8668,1308,0
7863,5783,0
8668,3484,0
5335,9108,0
5335,11236,0
7863,783,0
8668,8646,0
