TF,Target,Label
10973,3130,0
703,350,0
703,4553,0
3973,8145,1
964,11282,0
964,4393,0
684,3349,1
4408,9825,1
9613,7164,1
10973,10224,1
59,1604,0
9613,8287,1
9613,4078,0
684,11942,0
707,9723,1
684,3269,0
4994,11194,0
59,4220,1
59,3694,0
1252,5940,1
3973,5142,1
9613,11168,0
5695,11530,1
10973,11684,0
787,5564,0
9613,8889,1
2391,726,1
3973,11837,1
2391,2042,0
59,1552,0
10973,10764,0
4543,3664,1
703,11020,1
703,9157,1
4408,248,0
2391,6818,1
59,7664,1
2391,11388,1
10973,5236,1
964,6145,1
4994,3038,1
4543,6069,0
975,4148,1
59,4306,0
975,2840,0
684,2615,0
754,9591,1
9613,8911,0
3973,5914,0
684,6139,0
5695,10163,0
1252,6974,0
2391,4304,0
703,5303,1
787,9096,1
59,512,0
1252,3742,0
10973,944,0
1252,6478,1
4408,2233,1
703,9780,1
4994,3820,0
4408,783,0
742,6981,0
4994,1965,1
2391,6795,0
59,6890,0
10973,177,0
2391,7455,0
1252,11952,1
2391,3270,1
754,7088,1
754,9152,0
684,6119,1
4994,8483,0
964,2154,0
59,2160,1
703,4463,0
5695,3126,1
703,749,0
3973,1508,1
754,11311,0
9559,4475,0
59,3974,0
4994,11665,1
4994,9280,0
9613,4066,1
1252,10644,1
754,3081,1
4408,10054,0
975,10729,0
754,10699,0
59,9082,1
787,5507,0
4994,3794,1
10973,3508,0
684,5980,1
9150,10964,1
787,1749,1
707,6557,1
3973,9205,1
1252,1103,0
2391,882,1
9613,5684,1
703,9371,0
754,1633,1
4546,3983,1
2391,8980,1
3966,10235,1
9613,9923,1
59,4760,1
9150,12053,1
59,2939,0
10973,94,1
964,7517,1
4408,3534,0
964,7443,0
4408,6243,0
3973,5189,0
3973,4398,0
4546,11756,0
59,207,1
4408,10981,1
684,9630,1
684,1442,1
2391,3059,0
3973,9415,0
3973,4927,1
9559,2608,1
4408,425,1
4994,8918,1
9559,5630,1
742,7,1
9613,10260,1
9613,2023,1
2391,2485,0
9613,10666,1
4994,3682,0
1252,8917,1
10545,4190,0
684,11145,1
59,8359,0
59,5490,0
3973,4173,0
703,2260,0
4546,7031,1
3973,1765,0
10973,2664,1
9613,11705,0
10973,7879,0
703,5442,1
703,1763,1
9613,8278,1
9559,1420,0
751,9519,0
59,920,0
59,3648,0
10973,4190,1
4408,2865,1
10973,3724,0
2391,4876,0
59,7581,0
9613,1507,0
4543,3151,1
9613,10441,1
59,346,1
9613,10393,0
10973,972,1
4543,9037,0
703,4685,1
964,5088,0
10973,235,0
59,9612,0
4408,8970,1
10973,6625,1
2391,1825,1
10973,2870,1
703,1072,0
4408,8129,0
964,9305,1
1252,4253,1
59,9641,0
59,12013,1
2391,9561,1
59,4603,0
2391,3554,1
4408,4790,0
754,1789,0
3973,7447,1
1252,6536,0
3973,9680,1
742,7584,0
964,6907,1
3973,9838,1
703,1094,1
9559,8290,1
703,7999,0
59,11419,0
9613,5270,0
3973,5373,1
754,1758,1
684,1931,0
59,7470,0
4408,9529,0
975,3827,0
1252,5795,1
10545,7714,0
4546,1571,1
59,6078,0
4408,2085,0
1252,11917,1
4543,9172,0
59,1189,0
4408,8066,0
964,4692,0
59,8852,0
3973,4721,1
703,10940,1
10545,9120,1
5695,4266,1
684,42,0
4408,8659,1
59,2862,0
10973,11346,0
2391,3285,0
10973,10911,1
1252,9569,1
4994,12127,0
9559,2175,0
3973,2797,0
5695,3753,1
2391,6378,1
4994,9705,0
4543,688,1
4408,7205,0
59,8964,1
59,5300,1
4546,2910,1
9613,3268,1
4408,7027,1
9613,2341,1
4408,5222,1
4546,1196,0
9613,5130,1
4994,1489,0
3973,10492,0
4543,5400,1
9559,1843,0
9613,11431,1
10973,12031,1
703,6137,1
5695,1244,1
4408,4797,1
10973,6068,0
59,5363,1
3973,6414,0
2391,1617,1
9559,7370,0
4994,3093,1
4543,7493,0
9559,10561,1
59,5262,1
4994,6808,1
9613,2215,1
3973,2101,0
9559,10202,0
754,3281,1
703,6966,1
1252,1026,0
59,1621,0
684,2564,0
4994,1113,1
733,5940,0
751,8751,0
3973,5544,0
59,10417,0
9613,6385,1
964,2012,1
684,11485,1
2391,10692,0
4546,5727,1
9613,1733,1
964,10091,1
964,10036,1
8212,1486,1
703,4828,0
1464,3335,0
703,8549,1
4408,7678,1
684,8293,0
59,8426,0
59,7449,1
703,9857,0
59,5293,1
9559,5774,0
10973,10046,1
684,12200,1
10973,4179,1
4994,8976,0
684,8548,1
9613,4689,0
5695,10776,0
9559,4992,0
8212,10221,1
2391,6883,1
1252,3577,0
59,1393,1
9150,2181,0
703,4838,0
59,6960,0
2391,6355,1
10973,935,1
5695,2955,1
59,10504,0
5695,7114,1
59,11315,0
684,11419,0
3973,3889,0
10973,9094,1
59,6068,0
9559,6880,1
2391,4553,0
9559,6886,0
9613,1071,0
3973,970,1
3974,2859,0
2391,5075,1
9613,6847,1
3973,8998,0
59,11110,0
3973,3134,0
4408,8393,0
3966,8384,0
684,204,0
2391,4289,1
10973,1269,0
10973,6086,1
9613,4038,0
964,5876,1
742,5620,1
10545,8176,1
684,11531,1
684,4064,1
964,7581,1
4543,11173,0
4994,11323,0
1252,10512,0
2391,9379,0
3973,3958,1
59,1355,1
59,8125,1
59,8250,0
964,7894,0
3973,2114,1
1446,3311,0
10973,564,1
703,4839,1
1252,4812,0
59,9040,0
1943,9328,1
59,4132,1
10973,7695,1
10973,7217,0
703,5335,1
703,9717,0
5695,4698,0
59,6961,0
4994,11485,1
10973,5668,1
754,6496,0
4546,9814,0
59,1837,1
9613,2073,1
10973,10555,0
3973,3862,1
964,2348,0
59,4854,1
2022,10102,0
707,421,1
3973,3360,0
59,3721,1
3966,9010,1
703,10324,1
684,8567,1
975,8900,0
754,2541,0
9613,11552,0
3973,9295,0
10973,3720,1
4408,9060,1
2022,5550,1
703,7872,0
4994,11307,0
684,8230,1
754,5558,0
2391,4897,1
5695,4361,0
4546,2414,0
4546,2019,1
4994,9776,0
754,7239,1
4994,10782,1
3973,552,1
10973,3214,0
964,8304,1
59,9038,1
4546,7107,1
964,6285,1
5695,4920,1
59,4694,1
59,11876,0
4408,11926,1
3973,6613,0
4543,11763,1
59,10463,1
964,4330,1
1252,9423,1
4408,10841,1
9613,10046,0
703,4791,1
10973,8050,0
754,11048,1
4408,1061,0
10973,158,1
975,9955,1
703,4524,1
964,3774,0
10973,5772,1
10973,1432,1
4408,974,1
2022,5160,1
59,10752,0
10973,11803,0
2391,11295,0
684,3284,1
4546,5517,0
975,10077,1
754,10221,0
684,4725,1
10973,2022,1
59,1277,1
787,1646,1
3973,2161,0
59,6987,1
5695,10481,1
9613,9038,1
59,11670,0
964,9548,1
9559,426,0
59,8268,0
4994,1680,1
59,6601,1
9559,9117,1
684,8609,1
4408,7558,0
59,9965,0
684,334,1
975,2299,1
59,8355,0
10973,792,1
59,10429,1
59,1078,1
703,480,1
9613,274,1
684,1999,0
4408,3216,1
59,1229,1
4408,100,1
2391,5564,1
9559,2935,0
3973,6572,0
2391,1318,0
4546,2794,1
11024,1962,0
754,7089,0
59,709,1
4543,6414,1
4408,5720,1
3973,6369,1
59,827,0
5695,618,0
3973,3164,1
59,8617,1
964,1944,0
684,2017,0
3973,1654,1
3973,7726,0
1252,4684,1
59,3693,1
10973,11817,0
10973,4735,0
684,10611,1
703,9041,1
1252,5555,0
59,2848,1
4546,5678,1
4408,1472,0
964,9031,0
703,2149,1
1252,824,0
59,9916,0
703,7228,1
4546,9931,0
2391,9735,0
9559,6520,1
707,884,0
4408,10845,1
703,4794,0
9150,6176,0
10973,10903,1
5695,6939,0
3974,8659,1
3974,3373,0
59,341,1
4546,849,0
4408,11753,1
9613,764,0
703,7836,1
2391,4725,1
1252,1101,0
684,6538,1
684,7740,1
5695,11456,1
684,832,1
9613,8257,1
59,1423,0
4994,11655,1
964,7546,1
3966,850,1
2391,4927,0
59,6746,0
2391,3553,1
59,2509,1
59,8583,1
10354,6097,0
4408,10993,1
703,7919,0
684,9989,0
3973,764,0
59,3171,1
787,7438,1
703,6568,1
684,10899,1
3974,244,0
59,5997,1
964,4744,0
9613,6519,0
2391,7279,0
3973,10409,1
59,702,1
10973,2318,1
964,3708,1
754,6271,0
4408,11569,0
5695,11737,1
3973,1623,1
2391,6740,1
9613,8574,1
59,9490,0
964,962,0
3973,4537,0
2391,7757,0
4546,3924,0
4408,5836,1
59,3850,0
59,7509,0
59,11002,0
754,6307,1
9559,4166,1
3974,4354,1
10973,2448,0
787,6197,1
59,3009,1
4994,8702,0
2391,1629,0
10973,11242,0
10973,2157,1
684,4942,1
4546,2280,1
9613,1610,1
3973,11777,0
9613,262,1
4546,9826,0
2391,628,1
59,1422,1
4408,5243,1
787,8463,1
975,1613,0
10973,7697,0
9559,9784,1
4408,7709,0
59,1514,1
8212,3937,0
59,7104,1
10973,5564,1
59,8203,0
9559,3619,1
59,4961,0
59,4375,1
4408,8128,1
4546,2816,1
3973,1189,0
2391,5526,0
59,484,0
703,12125,1
5695,10603,1
59,6008,0
4408,4257,0
4543,6079,0
7499,8352,1
703,3747,0
10973,8879,1
5695,239,1
964,5151,0
3973,9865,1
59,2286,1
703,7684,1
9613,11914,1
4994,5311,0
3966,7841,1
5695,7587,1
3974,7955,0
4546,912,1
742,8704,0
10973,3588,1
2391,1427,1
2391,8514,0
9613,8487,0
59,4097,1
2391,1636,0
787,5436,0
684,495,0
9613,5644,0
59,9105,1
1252,9488,0
59,8469,0
705,2667,0
2391,53,1
2391,7340,1
59,4092,1
703,10239,1
703,7059,0
9613,10447,0
1252,6625,1
4994,8609,1
9613,11310,0
2391,3590,0
59,1817,1
10973,1557,0
4408,7458,1
59,2893,0
684,11821,1
4543,2561,1
9613,10724,1
3966,7318,0
9559,948,1
9559,8907,1
964,5320,1
3973,6737,0
4408,7827,1
703,3793,1
9150,9107,1
3973,8727,0
964,3423,1
59,8972,1
3973,4810,1
4546,9608,1
1252,5430,1
964,5895,1
10973,1929,0
59,8158,0
703,5173,0
684,78,0
59,10184,1
2391,8060,0
4408,1569,1
703,9286,0
59,4305,0
9559,9381,0
3973,8991,0
684,10885,1
2391,1896,1
5695,10250,0
2391,7325,0
59,4561,0
11024,10282,1
4543,3637,0
8212,7050,0
9613,10760,0
5695,12046,0
3973,3576,1
9613,5514,1
4994,9213,0
975,966,1
59,10164,1
4543,11732,0
59,788,0
3973,4004,1
59,11761,0
59,2733,1
703,3477,1
59,2874,1
59,1108,1
1252,389,0
4408,7915,1
9613,4306,0
1252,5147,1
4408,4343,0
684,1997,0
703,432,1
59,5311,0
3973,6315,1
703,3938,1
964,8247,1
4408,466,0
9559,7156,0
787,10930,1
3973,5287,1
4994,2333,0
684,5207,1
10973,8287,0
4994,9401,0
4546,6529,0
3973,8181,0
703,8172,0
10973,2699,1
59,5192,1
5695,10626,1
59,844,1
964,5519,0
4546,8575,1
742,7125,0
59,8457,0
3973,812,0
10354,8306,1
10973,5578,0
684,7679,1
4543,735,1
684,3557,0
2391,7949,0
59,10546,1
4994,4276,0
9613,11750,1
684,4534,1
59,7038,0
59,9739,1
703,5768,1
703,6316,1
2391,6899,0
59,5951,1
754,4280,0
9095,11229,1
4994,5262,1
4546,7857,0
2391,1161,0
9559,7446,1
4543,1273,0
754,12168,0
754,5091,1
2391,5271,1
4408,10464,1
10973,6203,1
3973,4828,1
9613,8072,1
9613,6698,1
1464,2802,0
59,2276,0
11024,6537,1
703,6679,0
754,3212,1
684,11044,1
9613,8535,0
9613,6745,1
1252,8381,0
10973,8519,1
1252,3609,0
703,747,0
4546,7040,0
975,149,0
4408,11965,0
4994,3451,1
5695,10206,0
684,9623,0
703,8910,0
4546,4151,0
9613,10465,1
684,1578,1
59,7597,1
8212,12207,1
975,4329,1
2391,8244,0
4994,8651,1
703,9995,0
9150,6271,0
703,11556,1
964,8785,1
4546,3432,1
964,1797,0
9559,10661,0
9559,931,1
684,6270,0
3973,2380,1
59,11161,1
9559,2832,0
59,3249,1
4543,8416,0
10973,5840,0
3966,7168,0
964,3163,1
4408,4832,0
754,8914,1
703,105,0
2391,10182,1
8212,8869,0
4546,123,0
703,5287,1
10973,6897,1
10973,9959,1
4546,7490,0
684,7840,0
10973,6783,0
4994,7133,0
703,2522,0
3973,12016,0
59,9418,1
703,1875,1
754,4588,1
2022,76,0
4546,7138,1
9613,6505,0
59,11326,0
59,11857,0
10973,8094,1
707,8445,1
10973,12055,0
59,11014,0
9613,11518,1
59,9993,0
3973,4366,0
9559,6206,0
1252,5217,1
2391,1397,0
2391,6651,0
1252,1532,1
754,1542,1
4994,9104,1
703,5685,0
4994,9921,1
2022,2686,1
684,5897,0
2391,8371,0
10973,173,1
2391,10612,0
707,2797,1
4408,11308,0
754,630,1
3973,4584,0
964,1185,1
4408,3545,1
684,2403,1
9613,10560,0
59,8021,1
964,8387,1
4994,8689,1
4408,3994,0
9150,7881,0
59,1001,0
9559,1372,0
9150,10830,1
3973,8771,1
9559,2045,1
59,5893,1
4994,10882,1
2391,10845,1
4546,8368,1
8212,2327,1
9559,8317,0
9613,6586,1
4994,9198,1
4994,8566,0
59,3092,1
684,5366,1
4408,3039,1
2391,5037,1
684,4705,1
59,4699,0
59,11960,0
2391,8971,1
703,5269,0
703,205,0
4408,4475,1
4408,5539,1
684,7500,1
59,3627,0
3973,188,0
3973,11545,0
1464,7596,0
2391,4066,1
10973,6405,1
3973,37,0
59,8187,1
742,11893,0
4408,3159,0
4546,5893,1
9613,852,1
964,8153,1
754,7941,0
10973,5972,0
4408,10764,1
3973,9534,0
59,5401,1
684,7800,0
964,10053,0
59,6263,0
703,8887,0
59,1953,1
9613,1218,0
754,5882,0
9559,10955,0
703,3050,0
59,868,1
3973,1644,0
9613,19,1
9613,6668,1
9559,868,0
9150,5680,1
1252,9536,0
10973,5964,0
3973,7940,1
2391,2849,1
9613,8316,1
4994,11954,0
4408,6236,0
9559,9601,0
10973,7747,0
4994,8551,1
3966,4639,1
9559,5571,1
4994,4279,0
2391,9888,0
3973,5381,1
2391,2580,0
4546,10123,0
754,9114,0
8212,5626,1
3973,6204,1
59,1873,1
754,7208,1
59,2603,1
59,4795,1
703,7678,1
9613,4061,1
9613,6705,0
975,2831,0
59,6587,0
59,5442,0
4408,5321,0
964,8192,1
684,10432,1
703,8432,1
754,8881,1
684,11799,1
10973,3818,1
964,6345,0
2391,1426,0
4543,1281,1
3973,4996,0
3973,9646,0
684,2569,1
2391,10106,0
703,5665,1
59,995,0
2391,5252,0
9559,8119,0
3973,8479,0
5695,10134,1
59,3739,1
8212,5950,1
3973,12043,0
684,209,1
9613,10831,0
4994,12094,0
59,12061,1
742,12125,1
964,8551,0
703,10267,0
9150,7534,1
10973,439,0
4408,1630,1
59,5885,0
964,6471,0
10973,7485,0
703,6746,0
964,3916,1
3974,11326,1
10973,11164,0
684,9897,1
10973,12101,0
754,9449,0
3973,6761,0
684,5508,1
10545,11014,0
9559,11612,0
59,1955,0
684,9676,0
8212,11486,1
964,890,0
59,681,0
3973,5103,1
3973,4271,1
3973,518,0
4546,5284,1
684,10076,1
964,10817,0
59,9030,1
1252,7665,0
59,8424,1
1252,4101,0
59,5460,1
964,4826,0
4994,10000,0
59,3732,1
4408,10544,0
3973,4296,0
9613,2398,0
4408,233,1
1446,223,0
4994,8739,0
4408,12056,0
3973,10107,1
59,8552,0
742,8578,1
4408,10560,0
3973,7436,1
59,8241,1
964,7498,0
684,10880,0
10973,6632,1
684,2044,1
4408,3619,1
4543,6591,1
3973,6290,1
964,6638,0
3973,4854,0
10973,9581,0
9559,1392,0
964,5855,1
9613,8936,0
1252,9649,1
964,237,1
9559,4765,1
707,10745,0
4994,3020,1
59,9565,0
9559,3279,1
3973,1921,0
703,7803,0
10973,9768,1
3974,1149,0
1446,6443,0
4543,2564,1
9613,7559,1
1252,9552,0
964,9655,0
59,10855,1
964,10605,1
59,2606,1
9613,52,1
10973,2649,0
4546,10870,1
4543,8586,0
59,3110,1
59,205,0
796,3492,1
3973,11735,1
9613,3315,0
59,917,0
2391,9800,1
703,10748,0
4994,10632,0
9150,8255,1
59,4473,1
703,10063,1
59,11815,1
4408,1254,1
3966,3848,1
9613,9540,0
9559,3759,1
4408,2815,0
4994,8018,0
4408,7645,0
10973,9785,0
9613,11838,0
2391,11806,1
3973,10249,1
684,10354,1
59,754,1
684,3211,0
59,1562,0
733,5572,0
2391,6805,0
684,2430,0
4543,10469,1
4546,416,1
4546,8365,1
684,11054,1
703,7742,0
703,788,1
964,11806,0
10973,579,1
703,3684,0
3966,2158,0
10973,8112,1
5695,7821,1
9613,11353,1
59,7575,0
4994,2228,1
742,5019,0
4994,915,1
59,4962,1
3973,9511,1
5695,4281,0
59,7940,0
754,679,1
59,4784,1
2391,516,0
9613,7528,0
787,5815,0
4546,11409,0
4543,12160,1
59,4415,1
59,10054,0
3973,3515,1
59,10272,0
975,7145,0
787,9070,1
1252,10096,0
59,1952,1
59,6864,1
9613,5233,1
4408,1175,1
684,2940,1
964,10798,0
684,11180,0
964,4858,0
4408,5745,1
3973,10143,0
10973,2227,1
703,10054,0
9559,235,1
684,8948,1
59,9588,0
703,8337,1
10973,11422,0
10973,1631,1
684,11587,0
3973,6808,1
266,1483,0
59,4055,0
10973,12000,1
3973,6767,1
10973,9337,0
684,9146,0
10973,6438,1
964,3876,0
4408,5012,0
59,8607,0
10973,9161,1
4408,7438,1
9613,3898,1
59,2159,0
3973,10470,0
964,4348,0
703,9436,1
59,11933,0
964,429,1
59,9860,0
9559,1031,0
59,7612,1
5695,5717,1
10973,1304,0
10973,3171,1
2391,7447,0
5695,9671,1
9613,12167,0
703,9324,0
4994,864,1
4546,10500,0
9613,11941,1
964,9845,1
796,11871,0
4543,9973,1
8212,11818,1
3973,11,1
4408,8140,0
3973,3305,0
703,8650,0
4408,10320,0
787,8880,0
9559,3034,0
2391,1385,1
4546,8319,0
703,7783,0
10973,11022,1
4543,11613,1
59,11525,0
10973,2059,1
4408,7103,0
4543,7249,0
684,9418,0
10973,3452,1
3974,1632,0
684,8085,1
684,3255,1
4546,9574,0
8212,3994,0
9613,12001,1
59,2986,1
9095,10176,0
3973,7406,0
4546,4564,1
8212,7493,0
684,11152,0
3973,4855,0
1252,6662,1
3973,11395,0
59,3658,1
4543,11334,0
9559,906,0
703,1953,1
9613,7404,0
59,11999,1
5695,1183,0
59,12039,1
59,6171,0
9559,1256,0
703,1835,1
9559,8731,0
5695,3653,1
754,10012,0
703,695,0
4546,7205,1
10973,10880,1
4408,301,0
266,10551,0
684,8291,0
964,5481,1
703,9333,0
5695,9049,0
3973,11714,1
10973,3684,1
2391,7076,0
9613,5622,0
4994,1398,1
4408,4031,0
9613,1717,0
4994,8760,0
9559,654,0
742,3678,0
9613,8410,1
964,751,1
5695,10807,0
10973,9356,1
2022,10251,0
10973,6114,0
5695,6063,0
4546,4930,0
703,1965,1
703,354,1
3973,11876,1
703,11879,1
59,6061,1
964,2773,1
1252,12085,1
59,11106,0
4543,7950,1
9613,3585,1
2391,9994,0
59,8676,0
2391,10349,0
9613,199,1
2022,5023,1
9613,11654,0
703,6508,1
964,2104,1
9613,10297,0
59,12180,0
964,6174,1
2391,11601,0
9150,8203,0
703,5606,0
3973,3785,0
964,3320,1
10973,2053,0
703,1949,1
4546,1260,1
3973,11229,1
9613,8345,1
751,10104,0
1252,1845,0
11024,1405,1
2391,4572,1
2391,7662,0
10973,2137,1
964,132,1
266,5964,0
964,5599,1
703,8020,0
3973,4440,0
10973,7228,1
4994,4528,1
9613,10540,1
59,1436,0
684,8236,0
9559,8770,1
9613,2595,1
9613,598,1
59,9711,0
964,524,1
9559,10321,0
10973,1123,0
2391,7850,0
9613,3938,1
2391,3923,0
2391,9573,1
4546,7640,1
3966,9735,0
975,11587,1
5695,4045,1
2391,10426,1
4543,592,0
3966,8210,1
10973,9380,0
684,7354,1
3973,6891,0
266,5253,1
964,9092,0
9613,1431,0
9613,7068,0
2391,5935,1
59,5596,0
3966,4901,1
10973,10149,0
975,1744,1
787,6147,1
754,10235,0
684,4937,0
964,12201,0
266,10341,1
4994,8704,1
9613,9601,0
684,3386,1
703,8758,0
5695,11624,0
3973,3498,1
4994,4035,0
751,7669,1
787,4863,0
787,3661,0
59,7802,0
754,5628,0
59,11894,0
684,9209,1
9613,2497,0
754,4660,1
964,11281,1
3973,6118,0
3966,4956,1
1252,3587,1
703,4639,1
3973,5267,1
59,12012,1
3973,310,1
754,6355,0
4994,7313,0
742,1401,0
9613,2764,1
10973,5068,0
59,3543,1
9613,40,0
754,5026,0
10973,2447,0
733,1935,1
964,8857,1
59,7044,1
964,7625,1
2391,2774,1
2391,10826,0
4408,8894,1
59,1891,1
9613,4576,1
4543,1466,0
9613,8116,0
59,9243,1
975,8508,0
703,6760,0
4994,10599,1
9559,4779,0
9613,8669,0
1252,1183,0
2391,12034,1
3973,11712,1
4994,7681,0
684,11410,0
59,2496,1
4994,6452,0
4994,9462,0
59,7294,1
3973,1325,1
703,11639,1
59,1226,0
8212,8967,0
59,2122,1
3973,5483,1
10973,7143,1
684,11541,1
5695,4414,0
3973,9998,0
703,8138,1
707,4594,0
59,7956,1
10973,4488,0
2391,8332,1
4543,621,0
4408,5738,1
59,2039,0
1252,10569,0
3973,9002,0
59,5120,1
4408,7715,0
3973,3557,1
59,7671,1
9613,3215,1
4543,12108,1
4543,3329,1
9559,4837,0
59,4299,1
9150,8296,0
59,10978,1
4408,10644,0
751,8723,0
4994,9298,0
4546,996,1
5695,7510,0
9613,522,0
684,4048,1
9095,3838,1
2391,8695,1
964,8025,1
5695,1087,1
684,1792,1
2391,965,0
9559,8616,1
4408,9066,0
9613,2544,0
3973,796,0
59,185,1
4543,4209,0
59,6002,1
684,9252,0
684,4087,1
3973,5907,0
1252,5947,1
964,9104,0
59,10202,0
4408,1443,1
964,69,0
9559,11591,1
964,7309,0
2391,3956,0
703,7435,1
787,11470,1
59,7919,1
8212,3813,0
4408,9738,1
59,10836,0
4408,4974,0
742,11691,1
10973,2501,1
9613,4063,1
2391,9321,1
754,11937,1
10973,9287,0
10973,153,0
787,7779,1
9613,3004,0
4994,3856,0
2391,6397,0
9559,3966,0
59,10294,0
9613,6744,0
3966,5303,0
684,9522,1
2391,413,0
2391,6197,1
2391,3370,0
703,1513,0
2391,10063,1
4408,6804,1
707,5486,1
59,2358,0
3974,10521,0
3966,1445,1
684,3744,1
59,9992,1
4543,5384,0
10973,9793,0
59,3065,1
964,8918,0
964,11745,0
703,1160,1
964,998,0
754,5876,1
3973,3458,1
3973,4867,0
3973,3358,1
3973,5259,0
3973,5587,0
9613,10034,1
684,4302,0
59,2750,1
964,11723,0
10973,6286,1
59,8981,0
59,11428,0
9559,3499,1
2022,5750,0
