TF,Target,Label
9613,11561,1
59,144,1
59,7294,1
9613,11340,1
59,11233,1
10545,248,1
59,10550,1
4543,1835,1
59,1399,1
59,8549,1
59,2660,1
59,5566,1
59,7103,1
9613,3013,1
59,2133,1
59,4211,1
9613,10542,1
59,1161,1
59,3246,1
9613,8611,1
59,9939,1
10545,10635,1
9613,6957,1
59,4801,1
59,6288,1
59,4523,1
9613,5889,1
9613,6203,1
59,1716,1
59,3101,1
9613,3742,1
742,11556,1
59,2543,1
59,11553,1
742,11037,1
9613,11351,1
4543,3735,1
59,8851,1
59,2640,1
59,7353,1
9613,1570,1
59,1550,1
9613,832,1
59,5701,1
59,2888,1
59,3216,1
4543,4207,1
59,680,1
59,3197,1
59,2597,1
59,473,1
59,10163,1
9613,7624,1
4543,446,1
9613,1874,1
4543,9874,1
59,3417,1
59,9607,1
9613,11431,1
59,2180,1
59,7585,1
9613,5670,1
59,5434,1
9613,5456,1
59,10514,1
9613,3916,1
4543,11782,1
59,5385,1
59,6292,1
59,7992,1
59,7765,1
4543,968,1
59,7381,1
59,4042,1
9613,624,1
59,6864,1
9613,1107,1
9613,8694,1
9613,4329,1
59,10619,1
7499,1157,1
59,5063,1
9613,8497,1
59,8987,1
59,6879,1
59,11953,1
59,4293,1
9613,6987,1
10545,1475,1
59,3222,1
59,10085,1
59,8020,1
59,5249,1
4543,7625,1
59,12096,1
9613,916,1
9613,11923,1
59,7791,1
742,2862,1
9613,3876,1
59,5324,1
742,11741,1
59,1233,1
9613,1353,1
9613,9551,1
4543,8816,1
59,1700,1
59,323,1
9613,11591,1
59,5932,1
59,5734,1
4543,4609,1
59,263,1
59,6112,1
59,1359,1
59,2224,1
59,9418,1
59,7234,1
4543,4839,1
59,2964,1
59,10136,1
59,3819,1
4543,4287,1
59,1720,1
59,7380,1
9613,2155,1
9613,7285,1
9613,4119,1
9613,575,1
59,2350,1
59,1722,1
59,2070,1
59,3801,1
4543,3726,1
9613,9651,1
9613,7004,1
4543,7599,1
59,10046,1
59,800,1
59,9663,1
9613,8954,1
59,11919,1
59,11593,1
59,4863,1
9613,761,1
59,5831,1
7499,9073,1
59,6045,1
742,7795,1
9613,1761,1
4543,10443,1
59,7928,1
59,4461,1
9613,4403,1
9613,10376,1
9613,2341,1
9613,7567,1
59,3700,1
59,8438,1
59,9383,1
59,5957,1
59,9320,1
59,3805,1
59,9408,1
742,11493,1
59,2429,1
59,10115,1
59,11999,1
59,9714,1
59,2574,1
59,3061,1
59,3649,1
9613,3870,1
59,12050,1
9613,5710,1
59,5532,1
9613,5600,1
59,8993,1
10545,2238,1
9613,2353,1
59,4386,1
9613,8839,1
9613,1878,1
59,10908,1
59,4005,1
59,8195,1
9613,2269,1
4543,477,1
9613,7509,1
59,4452,1
59,4650,1
4543,11492,1
59,9959,1
59,11438,1
4543,9840,1
59,5380,1
9613,2735,1
59,4378,1
59,6445,1
59,3098,1
59,8562,1
59,8832,1
9613,2774,1
59,7240,1
9613,5354,1
59,9181,1
4543,9980,1
9613,3668,1
9613,4061,1
59,3459,1
59,665,1
9613,325,1
59,9610,1
59,6621,1
9613,9518,1
59,7117,1
4543,9483,1
59,1044,1
59,9820,1
59,1028,1
9613,10739,1
59,1862,1
9613,5926,1
59,908,1
59,12082,1
9613,10724,1
9613,11425,1
59,7093,1
59,11209,1
59,8498,1
59,7528,1
4543,11704,1
59,5840,1
59,6346,1
59,5761,1
9613,12051,1
9613,8756,1
59,1532,1
59,2644,1
9613,6808,1
59,4889,1
59,8761,1
59,2374,1
4543,6508,1
9613,830,1
9613,8609,1
9613,11541,1
9613,2764,1
796,9588,1
9613,7962,1
9613,6114,1
9613,7129,1
59,2861,1
742,8599,1
9613,4982,1
9613,12022,1
59,762,1
59,4655,1
9613,5102,1
10545,218,1
59,8398,1
59,2833,1
9613,358,1
4543,11320,1
4543,6779,1
59,7919,1
9613,11751,1
59,11391,1
9613,1696,1
59,185,1
796,8862,1
59,2082,1
59,6601,1
4543,5803,1
59,7044,1
59,2721,1
59,4764,1
7499,8352,1
59,196,1
59,2411,1
59,9996,1
59,9161,1
4543,10415,1
59,7904,1
59,7066,1
9613,92,1
59,11409,1
9613,4694,1
59,5789,1
59,7598,1
9613,6075,1
742,8376,1
4543,2398,1
9613,11839,1
59,11299,1
9613,4774,1
4543,9614,1
9613,5699,1
59,3585,1
742,3756,1
59,564,1
9613,11637,1
9613,6562,1
59,6044,1
9613,5718,1
9613,2819,1
4543,4102,1
59,10689,1
4543,634,1
9613,5056,1
59,10633,1
9613,3740,1
9613,7459,1
59,11393,1
59,10371,1
9613,4861,1
59,10458,1
59,9935,1
59,11231,1
59,7519,1
4543,6067,1
59,1285,1
59,9633,1
59,4238,1
59,2283,1
9613,318,1
4543,11507,1
59,4554,1
59,8400,1
4543,2006,1
59,863,1
9613,5040,1
59,4636,1
1243,11784,1
59,3677,1
59,4287,1
4543,2923,1
9613,1241,1
59,11418,1
9613,7071,1
59,5051,1
59,8315,1
59,5401,1
9613,5253,1
9613,2043,1
9613,2413,1
59,1201,1
59,823,1
59,5562,1
59,6949,1
59,7022,1
4543,11349,1
59,1053,1
4543,582,1
4543,2794,1
59,216,1
742,1678,1
59,11459,1
59,1514,1
9613,8574,1
59,3376,1
10545,7015,1
59,2314,1
59,10235,1
59,1822,1
742,7535,1
59,7481,1
59,3735,1
9613,2215,1
4543,5503,1
59,4815,1
59,2089,1
9613,8737,1
59,1111,1
4543,3354,1
59,7523,1
59,5322,1
9613,4850,1
59,1147,1
4543,6057,1
9613,8417,1
59,9740,1
59,10113,1
9613,6668,1
59,1236,1
59,6967,1
7499,9463,1
59,9262,1
9613,2352,1
59,3249,1
9613,5232,1
59,8626,1
9613,7225,1
59,9258,1
9613,11433,1
59,5483,1
59,6919,1
59,4317,1
59,8280,1
59,6126,1
59,5951,1
59,6792,1
9613,10283,1
9613,6136,1
59,11950,1
59,1883,1
59,3849,1
9613,9487,1
9613,1117,1
59,1519,1
59,9259,1
59,7254,1
9613,7896,1
9613,5934,1
59,8711,1
4543,1425,1
9613,10480,1
59,3954,1
59,1598,1
59,453,1
4543,12089,1
59,11888,1
59,3924,1
9613,1233,1
4543,10469,1
9613,9467,1
59,7439,1
59,7013,1
59,3560,1
59,3943,1
4543,9034,1
59,2488,1
59,5780,1
59,2648,1
59,7257,1
59,4965,1
59,6487,1
59,8879,1
59,7153,1
59,588,1
9613,9726,1
59,5022,1
59,2027,1
9613,1053,1
59,2318,1
59,8686,1
59,8587,1
59,4153,1
9613,9694,1
59,6926,1
59,1506,1
59,3217,1
9613,5873,1
59,9367,1
742,7561,1
59,4669,1
9613,6380,1
59,10053,1
59,6723,1
59,2083,1
742,6151,1
9613,3256,1
4543,10983,1
59,2722,1
59,6953,1
59,8097,1
59,2323,1
796,8516,1
9613,4177,1
9613,4206,1
9613,3155,1
59,9099,1
9613,8350,1
59,5732,1
59,11168,1
59,3452,1
9613,9329,1
9613,6378,1
59,10283,1
59,10157,1
59,10913,1
9613,5154,1
59,2120,1
9613,8711,1
9613,5807,1
59,8198,1
59,6959,1
59,3034,1
59,10634,1
59,3617,1
742,4521,1
59,3773,1
59,5339,1
59,10070,1
4543,11247,1
59,1651,1
9613,2252,1
9613,10894,1
9613,548,1
59,12089,1
59,8697,1
59,6863,1
9613,7856,1
59,3868,1
59,1836,1
742,12027,1
59,10356,1
9613,8277,1
4543,165,1
9613,10485,1
59,8753,1
59,8519,1
9613,4307,1
4543,12007,1
742,325,1
742,5322,1
59,883,1
59,11994,1
9613,8278,1
9613,11554,1
4543,1357,1
9613,3653,1
9613,2549,1
4543,9889,1
59,3962,1
59,1968,1
59,11342,1
9613,11886,1
59,7298,1
59,5575,1
59,7056,1
59,2547,1
59,8868,1
59,2767,1
9613,7492,1
9613,6977,1
9613,3872,1
59,10197,1
9613,6498,1
4543,5599,1
7499,8948,1
59,5782,1
9613,3268,1
9613,7451,1
9613,50,1
59,12189,1
59,7971,1
59,9481,1
59,4004,1
4543,931,1
59,9331,1
59,1587,1
59,11494,1
9613,6561,1
59,1477,1
9613,3868,1
59,9347,1
59,7829,1
59,1837,1
59,723,1
9613,9193,1
59,5591,1
9613,669,1
4543,11088,1
796,1166,1
59,5238,1
4543,8908,1
59,10015,1
4543,1041,1
59,524,1
59,10862,1
59,2109,1
4543,503,1
742,10767,1
9613,5067,1
59,4500,1
796,988,1
59,11095,1
59,3065,1
59,6393,1
59,3693,1
59,7819,1
9613,2087,1
59,4836,1
59,7746,1
59,11654,1
9613,3752,1
59,8622,1
59,9726,1
9613,1398,1
59,3024,1
59,9384,1
59,437,1
59,8624,1
9613,6576,1
59,4768,1
4543,11773,1
9613,5289,1
9613,7452,1
59,9430,1
59,754,1
59,9467,1
59,8506,1
59,12061,1
9613,10628,1
9613,1792,1
59,3393,1
59,5711,1
59,2160,1
59,1119,1
10545,4329,1
59,5921,1
9613,1733,1
59,9899,1
59,2882,1
9613,5885,1
59,8972,1
59,4765,1
59,7825,1
9613,1540,1
59,10159,1
9613,2074,1
4543,377,1
9613,3640,1
9613,218,1
59,2896,1
9613,4241,1
4543,8900,1
7499,6140,1
9613,8401,1
59,3837,1
9613,5844,1
59,12090,1
59,2580,1
59,8247,1
59,9466,1
9613,30,1
59,6140,1
59,1952,1
9613,2559,1
59,5220,1
59,9269,1
9613,6867,1
9613,4787,1
742,2849,1
59,11997,1
59,2492,1
9613,5531,1
9613,2818,1
59,6472,1
59,10495,1
59,5788,1
59,2163,1
59,1998,1
9613,289,1
59,103,1
59,11441,1
9613,9025,1
59,2386,1
9613,11583,1
59,1417,1
10545,8679,1
4543,1644,1
59,8954,1
59,11760,1
10545,1702,1
59,361,1
59,8316,1
9613,7067,1
59,4073,1
9613,5348,1
59,6002,1
59,10872,1
59,543,1
9613,7145,1
59,10443,1
59,9567,1
9613,8981,1
4543,558,1
59,3220,1
59,6308,1
742,3412,1
4543,7848,1
9613,8948,1
59,12040,1
9613,9868,1
59,1374,1
59,10685,1
9613,10898,1
9613,9363,1
4543,8286,1
59,7564,1
9613,8122,1
59,1991,1
59,1815,1
59,5968,1
4543,4915,1
4543,6419,1
59,10423,1
59,386,1
4543,7579,1
9613,9030,1
59,5498,1
59,1779,1
742,4631,1
59,1938,1
10545,8582,1
4543,8280,1
9613,6120,1
9613,4012,1
9613,5427,1
59,6165,1
59,9768,1
9613,9801,1
59,5867,1
59,961,1
4543,3642,1
9613,8661,1
59,9474,1
9613,12066,1
4543,7824,1
9613,7144,1
59,7076,1
59,2958,1
59,3930,1
9613,10144,1
59,10035,1
742,6866,1
59,4914,1
59,5785,1
9613,3171,1
9613,2346,1
1943,3571,1
59,10484,1
4543,3329,1
59,11706,1
59,9164,1
59,227,1
9613,4841,1
59,1270,1
9613,1242,1
742,7193,1
59,7152,1
59,6239,1
59,1221,1
59,3929,1
59,9942,1
9613,5867,1
59,11127,1
9613,8357,1
59,563,1
59,6324,1
59,916,1
59,247,1
9613,10448,1
9613,6542,1
59,1286,1
742,6052,1
59,3153,1
59,8847,1
59,2948,1
59,1946,1
59,9429,1
4543,5387,1
59,4267,1
59,2281,1
59,4063,1
59,5485,1
59,2603,1
4543,4918,1
59,489,1
59,4353,1
59,610,1
4543,2404,1
4543,5940,1
742,3201,1
4543,6462,1
59,11954,1
4543,7524,1
59,6035,1
59,284,1
742,2191,1
4543,10517,1
59,7301,1
59,10164,1
59,4549,1
9613,6659,1
4543,7591,1
9613,6182,1
59,586,1
59,9739,1
59,6458,1
59,6692,1
9613,5652,1
9613,7262,1
59,5535,1
9613,11492,1
59,97,1
59,2997,1
9613,8368,1
59,2883,1
9613,11775,1
4543,4162,1
59,11174,1
4543,6583,1
59,5167,1
4543,9124,1
9613,7096,1
4543,10757,1
9613,6054,1
742,11291,1
742,11723,1
9613,8530,1
59,2286,1
59,7382,1
9613,10599,1
59,2253,1
59,8135,1
9613,4136,1
4543,4681,1
9613,8680,1
59,2311,1
59,3864,1
9613,2813,1
4543,5030,1
9613,9955,1
9613,3743,1
59,844,1
9613,2305,1
59,7958,1
9613,9451,1
59,780,1
9613,4417,1
59,2331,1
9613,9148,1
59,2630,1
9613,11967,1
59,4258,1
4543,2233,1
59,10149,1
59,1576,1
4543,9075,1
9613,4109,1
59,9877,1
59,6174,1
4543,8753,1
9613,2701,1
59,5719,1
59,408,1
4543,8502,1
9613,9482,1
59,9082,1
59,1957,1
59,6072,1
59,2500,1
59,1626,1
4543,11396,1
59,10496,1
59,10263,1
4543,8575,1
59,288,1
59,9542,1
4543,8641,1
4543,11613,1
9613,8847,1
59,9559,1
9613,9105,1
59,5866,1
9613,3845,1
59,6911,1
59,4031,1
59,10726,1
742,1628,1
59,8677,1
9613,1121,1
59,8630,1
59,5396,1
59,11297,1
59,12156,1
59,9574,1
59,5943,1
59,8008,1
4543,8465,1
9613,9545,1
4543,8159,1
59,9968,1
9613,556,1
59,5110,1
59,8428,1
59,8633,1
4543,10926,1
59,7942,1
10545,5167,1
9613,8446,1
9613,8163,1
59,9775,1
59,5454,1
9613,5854,1
4543,4348,1
59,12018,1
59,2378,1
742,10605,1
9613,2256,1
59,5635,1
59,5303,1
59,2917,1
59,10254,1
59,2004,1
59,3768,1
59,8533,1
9613,8113,1
59,3401,1
9613,330,1
796,9092,1
59,9729,1
9613,7323,1
742,11391,1
59,5585,1
59,1257,1
59,910,1
9613,8862,1
9613,5736,1
4543,8758,1
59,5163,1
4543,5463,1
9613,11336,1
9613,9659,1
9613,4888,1
59,2002,1
59,10036,1
59,11696,1
59,5673,1
59,5271,1
9613,10161,1
59,5184,1
59,1917,1
59,7911,1
4543,6465,1
59,6606,1
4543,4121,1
742,10872,1
4543,7632,1
59,11982,1
59,10568,1
9613,12038,1
59,8876,1
59,8486,1
59,7474,1
59,6231,1
59,4447,1
59,1422,1
59,9508,1
59,8432,1
59,3357,1
742,2707,1
59,10184,1
4543,5400,1
59,3207,1
59,3449,1
742,10987,1
59,4747,1
59,5048,1
59,10332,1
9613,7300,1
9613,5971,1
59,1777,1
59,9671,1
59,10098,1
59,8125,1
4543,113,1
9613,223,1
59,2728,1
9613,11478,1
59,8714,1
59,2369,1
9613,3634,1
4543,8628,1
59,3975,1
59,5197,1
59,2262,1
59,3420,1
9613,10337,1
9613,10624,1
742,11837,1
9613,11569,1
9613,10621,1
4543,4432,1
59,5183,1
4543,11880,1
59,4936,1
59,359,1
59,199,1
59,7178,1
59,1965,1
59,9,1
59,11032,1
9613,10846,1
59,5247,1
4543,10205,1
4543,2023,1
59,3358,1
59,890,1
9613,5518,1
59,9940,1
59,4182,1
59,1458,1
59,7446,1
59,9659,1
59,10509,1
9613,4576,1
9613,555,1
742,5401,1
4543,10902,1
4543,1379,1
59,1878,1
9613,5514,1
59,8201,1
59,5581,1
9613,5802,1
59,3744,1
59,7307,1
59,868,1
9613,8664,1
10545,2360,1
9613,7598,1
59,2754,1
59,9552,1
4543,8413,1
9613,2105,1
59,346,1
9613,3203,1
59,6467,1
59,6234,1
59,11011,1
59,220,1
4543,550,1
59,10429,1
59,5611,1
10545,7996,1
59,1896,1
59,10905,1
59,4069,1
9613,6337,1
59,5677,1
9613,2867,1
9613,5529,1
59,6102,1
9613,8783,1
9613,3374,1
9613,2891,1
9613,7828,1
59,1764,1
9613,10223,1
9613,12036,1
59,5771,1
9613,4515,1
4543,2608,1
59,6807,1
59,3235,1
59,6969,1
10545,5756,1
9613,4070,1
59,6965,1
4543,6166,1
9613,9712,1
9613,8889,1
59,42,1
59,10189,1
59,5514,1
59,8516,1
4543,3216,1
59,6842,1
59,3363,1
59,1693,1
59,1805,1
59,6130,1
59,3366,1
9613,294,1
59,5064,1
9613,10682,1
59,8300,1
59,11017,1
59,7293,1
59,9012,1
9613,7519,1
59,7094,1
59,6857,1
9613,2952,1
9613,7222,1
9613,85,1
59,3242,1
4543,2595,1
9613,9539,1
59,2608,1
9613,9041,1
59,8018,1
59,129,1
9613,4906,1
59,6829,1
9613,181,1
9613,4063,1
9613,6037,1
9613,3571,1
59,6473,1
9613,7398,1
9613,100,1
59,2932,1
59,1347,1
10545,6857,1
9613,1473,1
59,504,1
59,3616,1
59,9778,1
59,6061,1
59,3077,1
59,9070,1
59,12125,1
9613,9288,1
9613,387,1
9613,11958,1
9613,11754,1
4543,10292,1
59,1418,1
59,8862,1
59,3110,1
59,11279,1
9613,8721,1
59,3425,1
9613,5486,1
9613,11573,1
59,106,1
9613,185,1
59,8444,1
59,4336,1
59,2122,1
59,7175,1
59,11402,1
59,3696,1
9613,3509,1
9613,445,1
9613,2564,1
59,1684,1
59,1559,1
59,180,1
9613,9700,1
59,3260,1
59,4805,1
4543,8047,1
59,10995,1
4543,9044,1
9613,4990,1
59,8710,1
59,507,1
59,8454,1
59,709,1
59,761,1
59,3281,1
9613,3839,1
10545,6970,1
59,561,1
59,3400,1
4543,2096,1
59,5541,1
59,8721,1
1943,1939,1
742,10506,1
59,12206,1
9613,3212,1
59,5999,1
59,5621,1
59,6457,1
59,1058,1
4543,5383,1
9613,10426,1
9613,11887,1
59,2475,1
59,1444,1
10545,3625,1
59,1900,1
9613,11952,1
59,3931,1
59,4051,1
59,10134,1
59,4078,1
59,9402,1
9613,9830,1
4543,5464,1
59,5250,1
742,38,1
59,4692,1
9613,11180,1
59,2136,1
9613,11849,1
59,4759,1
59,11286,1
9613,10441,1
59,2996,1
59,9743,1
59,7030,1
59,1659,1
59,1141,1
59,3128,1
9613,1203,1
59,8341,1
9613,1005,1
59,10124,1
796,3492,1
59,3588,1
796,1585,1
59,3020,1
59,8388,1
59,6450,1
59,1780,1
59,1448,1
9613,6688,1
59,7447,1
59,5298,1
10545,4166,1
4543,11104,1
9613,4621,1
59,358,1
9613,5554,1
59,10595,1
4543,7781,1
59,5395,1
59,559,1
9613,6040,1
9613,11986,1
9613,12081,1
59,10914,1
59,7172,1
59,4562,1
4543,3151,1
59,10638,1
9613,7134,1
59,4757,1
59,2537,1
59,9445,1
59,9061,1
59,9226,1
59,4385,1
9613,11788,1
59,3658,1
59,207,1
9613,9747,1
9613,9137,1
59,4632,1
59,6644,1
9613,5129,1
59,6203,1
9613,1714,1
59,7844,1
59,10935,1
59,2930,1
9613,5463,1
59,4010,1
4543,7118,1
742,4096,1
9613,11277,1
59,2154,1
59,6808,1
9613,6568,1
59,6075,1
9613,4251,1
59,11639,1
59,10931,1
9613,8195,1
9613,8304,1
9613,3486,1
59,8640,1
59,2925,1
9613,10514,1
59,4504,1
59,9144,1
59,8465,1
59,4453,1
59,10627,1
59,10107,1
9613,8604,1
59,1332,1
59,5861,1
59,7821,1
59,10511,1
59,4090,1
1243,3511,1
59,4949,1
9613,1641,1
4543,1811,1
4543,1664,1
9613,3753,1
59,2104,1
4543,5744,1
9613,3592,1
59,4450,1
4543,2706,1
59,7716,1
59,3114,1
9613,10450,1
59,1873,1
4543,8275,1
4543,9126,1
59,8578,1
59,6067,1
9613,4563,1
59,1977,1
59,12080,1
59,2292,1
9613,5524,1
59,109,1
59,11260,1
59,1013,1
59,7640,1
59,9037,1
742,8332,1
59,4062,1
4543,7778,1
59,6562,1
59,5275,1
59,10984,1
9613,4229,1
59,9595,1
