TF,Target,Label
703,4414,0
11024,5823,1
59,8220,0
3973,9469,0
59,11459,1
964,1204,0
2391,7717,1
964,7910,1
59,4042,1
2391,1058,0
703,437,1
1252,4130,1
4994,8657,1
5695,11796,0
975,8823,0
2391,615,1
4994,1259,0
703,6062,1
10973,7343,0
1252,2266,1
1252,5781,0
703,11230,0
4546,1291,0
59,6861,0
4994,7914,0
684,1534,0
2391,6290,1
9613,10450,1
4543,1357,1
3973,4451,1
9559,10144,1
10973,2420,1
3973,2916,0
703,10873,0
3973,6033,1
684,11870,1
59,6300,0
2391,4522,0
684,3778,0
4543,9315,0
9613,11926,1
4546,5995,1
9559,8523,0
1446,1091,0
59,1405,1
10545,3775,1
4546,3641,1
1252,1593,1
1252,9686,1
703,9469,1
684,7684,1
754,8104,1
684,6794,0
4546,9478,1
703,11766,0
9613,3212,1
59,2689,0
10545,11768,0
9613,3268,1
2391,9816,0
9613,7140,1
2391,4258,1
2391,2855,1
3973,5333,0
703,804,0
4408,281,1
684,4224,0
787,9842,1
4543,9732,0
703,11479,0
10973,843,1
8212,4095,1
2391,2419,0
964,10443,1
2391,11574,0
2391,11616,0
59,1114,1
754,679,1
742,8296,0
964,843,1
684,9739,1
1252,1678,0
59,11376,0
10973,119,1
59,4983,1
1252,5129,1
684,4815,1
1252,8202,0
684,9233,1
3973,7044,0
703,11775,0
703,1466,0
3973,3193,1
4408,11726,0
754,5328,1
703,1843,0
4994,10542,1
59,7252,0
3973,3498,1
3974,2669,1
59,9553,1
975,11918,0
4994,9178,0
964,10736,0
59,1954,0
59,3237,1
8212,6662,1
59,5195,0
703,6736,0
742,3201,1
1252,952,0
3973,10154,1
10973,7275,0
4408,4282,0
59,4636,1
9613,8940,1
703,3925,0
3973,12172,0
684,9858,1
684,8748,1
2391,3102,0
2391,5641,1
964,10378,1
2391,1509,1
10973,3594,0
59,6701,0
59,6593,0
754,2985,1
59,7404,0
2391,6190,1
4994,4638,1
59,3802,0
742,928,0
703,4338,0
2391,11492,1
59,7449,1
9150,635,0
59,10689,1
684,6419,0
703,6862,0
5695,7247,0
1252,8589,1
3974,1211,0
9150,4676,0
964,4821,1
4408,9303,1
59,3793,1
59,9778,1
8212,463,1
2391,10685,1
754,6872,1
2022,1838,1
684,10840,1
4546,11419,0
4994,2770,1
751,7980,0
787,5812,0
2391,10942,1
3966,7828,1
4994,11586,0
3966,7841,1
59,3432,0
59,9696,0
2022,7761,0
4994,10128,1
10973,8698,1
4546,3011,1
3973,5763,1
4546,4091,1
59,500,0
684,9883,0
59,12177,1
787,11879,0
4546,4891,0
703,5748,0
9613,8293,1
9613,243,0
703,3767,0
2391,1524,1
59,12071,0
9613,5507,0
11024,10172,0
2391,2193,1
2391,2337,1
3966,6614,0
10973,11942,1
10973,10465,0
964,4962,1
1252,4121,0
9613,6550,1
684,9567,1
3973,4910,1
2391,3181,1
3973,3979,0
9613,9099,0
2391,461,1
10973,3155,1
3973,11326,0
9613,7163,1
707,9568,0
9613,3407,0
5695,2552,0
10973,5834,1
10973,2046,0
59,4886,0
4994,3055,0
964,4704,0
3966,2182,1
2391,5911,1
2391,173,1
4994,7838,0
1252,10575,0
4546,5864,0
3966,6532,1
707,7561,1
4994,4664,0
4994,9581,0
2391,5086,1
59,8519,1
4994,9544,1
5695,3675,1
684,3692,1
3973,6182,0
703,6516,1
684,5724,1
2391,9618,1
703,4166,1
9095,1517,0
9613,9868,1
4994,8918,1
3973,2235,0
703,396,0
8212,5965,1
964,7855,1
4994,8108,1
10973,8430,1
59,12203,0
3966,5359,0
2022,4005,1
9613,5252,0
2391,10210,0
3973,10163,1
59,437,1
1252,7528,0
9613,3663,0
964,6704,0
59,11776,0
9613,3140,1
3973,5700,1
11024,6927,0
684,7168,1
742,3555,0
4994,6945,0
9613,4312,1
684,3368,0
684,7960,1
5695,413,0
3973,10666,1
2391,2362,0
751,10452,0
5695,4034,0
2391,7729,1
59,10066,0
4994,9775,1
1252,4334,1
3973,11315,1
10973,4094,1
787,8832,1
684,11925,0
2391,10638,1
2391,11462,0
703,9679,1
11024,10514,1
703,6911,1
59,11884,1
964,9941,1
964,9838,1
3973,6008,1
9613,4180,1
59,5521,0
59,9320,1
4546,3551,1
703,2383,0
59,1641,0
3973,913,0
59,11294,0
1252,11934,0
703,9973,1
4994,3053,1
10973,6242,0
59,4095,1
59,2400,1
754,5426,1
59,3401,1
10973,1854,0
9559,9677,0
3966,10449,1
3973,3623,0
59,8063,0
975,4569,0
9613,7509,1
964,11209,1
10973,1946,1
4543,3967,0
975,1744,1
1252,1422,1
9150,7513,1
9613,5646,1
9559,5634,0
4546,12007,0
964,8259,0
59,5506,0
4546,5595,1
10973,3450,1
59,7395,1
10973,207,1
9559,3237,1
59,2995,0
2391,5243,1
4994,9105,1
4408,7523,0
9559,10632,0
59,8053,0
59,8991,0
4408,7448,1
59,4864,1
9613,1786,0
703,6446,0
964,12074,0
684,4257,1
3973,2891,1
4546,9718,0
684,8071,1
8212,4914,0
59,9453,1
11024,9645,0
4546,7724,1
9559,7406,1
8212,9685,1
8212,592,1
964,7533,0
3973,4802,0
10973,6308,1
4408,6318,0
59,6988,0
703,246,1
10973,503,0
9613,9516,1
964,4276,1
1252,10786,1
733,7619,1
3966,10676,0
9613,5399,0
5695,2718,0
10973,1114,0
3973,12174,1
59,4777,1
703,3129,1
787,7323,1
1252,4858,1
10973,9809,0
59,10849,0
787,2332,0
4408,6075,0
10973,4248,0
2022,7404,1
2022,603,0
4994,661,0
703,3119,1
4994,10556,0
703,10667,0
684,11438,0
10973,1095,0
964,615,1
3973,9237,0
9559,7330,0
10973,10733,1
4408,10988,0
9613,5160,1
4543,11121,0
754,2676,1
3966,6054,0
9559,2138,1
59,2119,0
9613,7661,0
2391,1731,1
59,3214,0
5695,8389,1
10973,9107,1
684,10526,0
59,1811,1
703,11346,0
11145,8563,1
684,8396,0
59,5760,1
59,10626,1
9559,2045,1
3973,1721,0
4408,10648,1
59,10871,1
3973,7203,1
2391,3949,0
4994,9335,0
59,2621,0
4546,3113,0
964,4036,0
4994,9783,1
964,6348,0
703,7160,1
59,8095,1
742,2423,0
10973,935,1
754,3837,1
2391,3678,0
3973,5656,0
9613,7358,0
5695,2794,1
59,11682,0
684,6715,0
10973,8921,1
2391,1471,1
3973,6545,1
59,2176,0
703,6545,1
964,5358,1
9559,11453,1
9150,10735,0
2022,9883,0
59,3080,0
684,8502,1
5695,11642,0
5695,4179,1
754,5011,0
9613,4944,0
4408,11246,0
742,11234,0
9613,9764,0
3973,1171,0
59,5520,1
59,3261,0
59,6121,1
59,4378,1
964,4084,1
10973,5239,0
2391,6247,1
703,8538,0
9559,65,1
754,4902,1
4408,8090,0
4994,7520,0
59,8156,0
3973,8090,0
59,2721,1
2391,6834,1
1252,6758,0
10973,4622,0
4408,7624,1
964,8799,1
9613,6957,1
703,5499,1
703,6117,0
703,10302,1
9613,9141,0
4543,10849,1
4994,8877,0
2391,7433,0
59,5725,0
10973,4361,0
3973,1343,0
975,4621,1
964,4401,0
3973,7984,0
10973,9562,0
11145,1984,1
4994,4989,0
59,10938,0
9613,11751,1
4543,1644,1
11024,11520,0
4546,8584,0
9613,8096,0
9613,2500,1
754,677,0
59,2182,0
59,5674,1
3973,9667,0
742,987,1
9559,5615,0
684,259,0
9559,7282,0
59,12148,0
59,5238,1
4546,8640,1
3973,9100,0
9559,8131,0
703,4985,0
964,6478,1
9613,1466,0
4408,11356,1
59,1176,0
4408,5817,1
964,1134,0
684,9221,1
8212,7331,1
9613,8157,0
8212,10395,0
9613,2516,1
964,10007,0
59,8966,1
3973,9907,1
1943,6711,1
4994,2915,0
754,11533,0
9613,744,0
964,11885,1
59,4644,0
742,2171,0
684,10515,0
4546,4607,0
4546,2006,1
5695,11116,1
4543,11778,0
751,3237,0
964,5287,1
4994,11483,1
1252,442,1
1252,2023,1
4408,362,1
9613,3630,1
4546,10719,0
10973,9957,0
10973,11828,1
5695,1699,1
10973,8530,1
9613,3061,0
4408,8370,0
751,9092,1
964,865,1
4408,8066,0
4543,6415,1
975,439,0
2391,10510,0
4408,7586,0
59,1883,1
754,2530,0
703,3911,1
3974,5854,1
59,2580,1
3973,6337,1
10973,9465,1
10973,11552,0
9613,10224,0
3973,11812,0
10973,543,1
4408,11940,0
9613,2210,0
9613,6012,0
4543,5521,0
9559,8711,1
707,1509,1
2391,2626,0
684,12104,1
59,7358,0
10973,4360,0
684,528,0
1252,1495,0
4408,5174,1
9559,11365,0
10973,780,0
10973,7862,1
1464,2411,0
4543,5321,1
1252,6645,1
4408,1557,1
787,2741,0
684,5855,0
964,1669,0
59,1504,0
4546,8660,1
3973,9065,1
9613,7927,1
9613,10,0
4408,10361,1
4543,184,0
59,6452,0
1252,11007,0
9613,7031,1
4408,3155,0
964,7433,0
2391,8026,1
703,10449,0
4408,6279,0
3973,9207,0
684,11481,0
787,6890,1
754,10535,1
59,1791,0
754,1285,0
3973,8469,0
10973,94,1
59,11297,1
9613,3195,0
684,9713,0
3966,4430,1
59,1334,0
10973,12085,1
703,9675,1
5695,2196,0
9559,2563,1
4546,2319,0
59,12193,1
10973,8078,1
3973,3549,0
11024,8669,1
684,3926,0
754,6850,0
5695,10185,1
10545,248,1
703,9276,1
4994,8041,0
2391,750,0
9613,11935,1
4408,9637,0
10973,7925,0
8212,5024,1
10973,283,1
787,9045,1
703,7135,0
9559,8333,1
703,8907,1
59,8859,1
59,8283,0
9613,6027,0
964,1142,0
10973,929,0
10973,403,1
59,5646,1
703,70,0
9613,3837,1
964,8965,1
4408,10964,0
703,9207,0
964,8597,1
1943,2918,0
4994,5120,1
4994,10579,1
4408,9904,1
3973,11424,0
2391,11653,1
3973,1076,1
703,5234,1
964,1087,0
2391,9173,1
4994,12205,1
59,2576,0
2391,5182,0
8212,8398,1
703,11319,1
9559,11488,0
2391,9714,1
59,7941,0
4994,10219,0
4994,6349,0
4408,9151,1
9613,11769,0
59,8400,1
4994,9803,1
10545,647,1
4994,7323,1
4408,1,1
59,8277,1
4994,1425,1
2391,1542,0
59,4798,1
59,1923,1
59,1411,1
964,7556,1
3974,11831,0
5695,42,1
10973,10883,1
3973,3546,0
3973,11024,1
2391,9202,1
964,11160,0
703,3247,1
964,6416,1
9613,11858,0
9095,3268,0
684,1836,1
9613,6699,0
684,4106,0
684,4880,1
964,3148,0
59,7213,0
703,11348,1
703,1016,0
9559,1713,0
703,6559,1
59,4558,0
9613,5317,1
964,1700,1
4408,3474,0
9613,1402,0
9150,9107,1
1252,4986,0
10973,11539,0
3973,8051,0
59,3018,0
733,11780,1
9559,4190,1
2391,9112,0
787,6238,1
5695,6635,1
4543,1829,0
59,741,0
59,5649,0
964,103,0
4546,7482,0
964,7207,0
684,7385,0
4994,6247,1
964,53,1
707,959,0
10973,11041,1
4546,4538,0
1252,253,0
59,3711,1
59,9060,0
3973,3363,1
59,12039,1
1252,7583,0
2391,7105,0
59,4203,1
9613,7585,0
684,11531,1
9613,10724,1
4546,2420,0
703,1395,0
4546,2730,0
796,11809,0
2391,11985,1
59,5302,1
751,10145,0
9613,6925,0
59,8623,1
742,1532,1
4408,5962,1
10973,3588,1
10973,3924,0
10973,4738,0
3973,3443,1
4546,705,0
9613,273,0
3973,3503,1
5695,6038,0
4546,272,0
9613,4599,0
754,4169,1
10973,1612,0
4994,10370,1
9613,9545,1
3973,10617,1
59,487,1
4994,5153,0
3974,10943,0
59,473,1
4546,1842,0
703,4294,0
59,8334,0
684,2892,1
964,9661,0
964,1772,0
2391,2997,0
3973,10726,1
964,11791,0
4408,995,0
2391,3922,1
59,10018,1
703,6464,0
9559,8918,1
4994,8943,0
9559,11183,0
9559,2086,1
703,5335,1
703,1693,1
59,2129,1
754,772,1
1252,10636,1
2391,11401,1
703,7417,0
1252,5721,1
754,10191,1
1252,4469,0
3973,1259,0
703,8653,0
4543,11717,0
4546,1001,1
703,12052,0
2391,10756,0
703,5558,0
10973,10980,0
9613,8221,1
964,5875,0
964,3798,0
59,26,1
59,538,0
754,1493,1
59,6030,1
59,7813,0
59,9596,0
964,12055,0
59,5652,0
4408,938,1
10973,7300,1
2391,5732,0
4994,5863,1
4408,6793,1
10973,1734,0
10973,3909,0
3973,1408,0
1252,8662,0
59,10088,0
2391,830,1
4543,4927,0
9559,4926,0
10545,8176,1
754,6971,1
5695,6874,0
59,5550,1
703,5756,1
9613,6518,1
3973,565,1
964,3620,0
787,2935,0
684,6166,1
703,5853,0
4994,9932,0
4994,9847,0
59,5567,1
2391,1645,1
59,4216,0
59,1015,0
703,11488,1
9559,10837,1
59,4293,1
59,2251,0
10973,8110,1
9613,3402,1
4546,1887,1
754,11773,1
9613,3169,1
2391,5301,1
3973,7057,0
3973,5611,0
4408,10043,0
751,6502,0
3973,8781,1
10973,8537,0
9613,2592,1
964,9445,1
10973,4525,1
4408,4645,1
703,3514,0
754,728,0
59,1797,1
2391,1034,1
9613,3958,1
684,1589,1
4543,3735,1
787,5139,1
3973,981,0
2391,7912,0
964,10159,1
4543,79,0
964,2571,0
9613,10924,1
59,5163,1
9613,2537,0
9559,1205,1
3973,2518,1
3973,8497,1
754,11693,0
964,4743,0
2391,9577,1
4543,2388,1
787,10756,1
59,6442,1
4408,8579,0
3974,4417,0
59,11408,0
787,2727,1
10973,5590,1
4546,11040,0
684,8596,1
964,4330,1
3973,11384,0
11024,7728,1
5695,5737,0
3973,7613,0
3966,1571,1
10545,7590,0
2391,8052,1
703,2675,0
4408,8430,1
9613,12002,0
4408,10610,0
4408,7934,0
9613,517,0
754,11893,0
59,8895,0
684,7918,0
964,9814,0
59,9255,1
59,2181,0
9095,3821,1
4994,10166,0
9613,11873,1
4994,5649,0
8212,5810,0
754,3975,1
59,3046,1
3973,8145,1
2391,3536,1
4994,488,1
59,1387,1
4543,4659,0
59,9369,0
59,5545,0
2391,3432,1
4408,10220,0
787,6020,0
9613,8981,1
751,9277,1
754,3705,1
4994,2825,1
9150,8661,0
10973,3880,0
4994,5318,0
9559,3790,0
9559,1460,1
9559,4411,1
59,4223,1
1252,6434,1
3973,4815,1
703,7725,1
3974,9006,1
10973,640,1
703,1696,1
964,8040,1
2391,3230,1
10973,5399,0
4543,2119,1
4994,360,1
3973,5864,1
59,6894,0
9559,6288,0
2391,4869,0
10545,6857,1
9613,8500,0
59,8373,0
754,10257,0
751,10551,1
703,6821,1
703,10705,1
4408,3354,1
59,11564,1
684,9954,1
2391,10062,0
964,8251,1
964,3128,0
3973,1409,1
3973,2168,1
10973,5125,1
787,9548,0
2391,2770,1
2391,5060,0
703,169,1
4543,12155,1
2391,1934,0
10973,9130,1
4546,8424,0
4408,10926,1
59,7919,1
4408,11534,0
10545,3975,0
742,8149,0
3973,4437,0
59,489,1
5695,6941,0
964,7786,0
684,7447,0
703,4004,1
3973,12211,1
10973,1607,1
10973,3488,1
2391,6935,0
9613,7483,1
59,4176,0
59,1094,1
4994,10137,1
703,5949,1
2391,5949,0
59,7142,0
4543,10878,0
9559,1965,1
59,3153,1
10973,11649,1
1252,5172,1
4408,9137,0
9613,5457,1
9559,11621,0
5695,3030,0
9613,460,0
1252,11931,0
9613,11253,0
4543,5634,1
10973,341,0
10973,2022,1
4994,9732,1
59,342,0
3973,9018,1
684,9804,1
4546,3583,0
9559,3815,0
3973,8605,0
3973,2876,1
703,3297,1
10973,3657,0
3973,1190,0
964,483,1
59,1682,0
4994,4552,0
4546,656,0
684,9230,1
9613,11655,1
964,7263,1
703,11262,1
4994,4411,1
3974,4082,0
4408,9812,0
964,2757,1
703,6941,0
787,5365,1
3973,8047,1
4543,10380,0
964,1915,0
59,3200,0
10973,9043,1
59,10036,1
59,1661,0
703,7321,1
4546,3983,1
9613,7987,0
703,3588,1
4546,6800,1
751,6082,0
59,9813,0
975,10945,0
10973,10317,0
3974,7125,0
4408,2837,0
2391,3560,1
2391,92,1
684,11491,0
9613,6749,0
787,492,1
4546,2625,1
3973,11926,1
5695,5924,0
754,2628,0
5695,1113,1
10973,9762,1
9613,5854,1
9613,5827,0
4994,5475,0
10973,10689,1
59,10124,1
964,4934,1
2391,11500,1
703,9683,1
4546,3925,0
754,2224,1
4543,5760,1
3973,11267,0
9613,11114,0
4543,5223,1
59,2662,0
703,4586,1
964,8247,1
59,1366,0
8212,4613,1
975,4301,0
684,10168,1
3973,6149,1
9559,4302,1
3966,8191,0
9559,1546,0
703,4359,1
10973,5208,1
754,5144,1
684,909,1
9613,7206,0
59,12192,1
9613,8876,1
3973,2766,0
10973,1574,0
4408,7531,1
59,4404,0
59,4434,0
59,5767,0
5695,11954,0
59,1143,0
2391,5582,1
9613,9937,1
59,5098,0
964,5795,1
2391,8972,0
10973,7412,1
4408,10689,1
59,12047,1
59,2816,1
1252,10602,1
10973,4460,0
4994,6277,0
3973,2594,0
5695,4586,0
787,9907,1
9559,7475,1
684,6257,0
4408,10022,1
684,6276,0
4994,9441,0
2022,11572,0
59,1720,1
2391,4010,0
684,9815,0
4543,5647,1
751,3169,1
964,10878,1
964,2804,0
964,4527,0
8212,3456,1
4408,2868,0
2391,10990,1
3974,8958,0
59,7431,0
2391,5440,0
4543,2297,1
684,11102,1
11024,11161,0
4994,8414,0
684,1422,1
10973,8279,1
3973,2733,0
754,9841,0
4408,6920,1
10973,8619,0
4408,5632,1
4994,7527,1
787,4580,0
964,5043,0
9613,8433,0
964,9545,0
9613,6748,0
1252,8186,1
59,11523,0
9613,3210,1
10973,5009,1
59,11169,1
10973,270,1
59,3754,0
4408,3013,1
2391,1715,1
684,8522,0
59,1624,0
4546,6852,1
1252,9213,1
4994,9557,1
10973,3535,0
964,3326,0
703,4523,0
7499,6081,1
964,10044,1
733,9437,0
10973,742,1
2391,1424,0
10973,10970,0
703,1130,1
3974,5385,0
3973,1732,1
59,11003,1
754,6805,0
3973,4849,0
10973,4216,1
4543,7907,1
59,11544,0
3973,1488,1
4408,9538,1
4994,4615,0
703,6137,1
742,9288,0
2391,2288,0
684,10048,0
754,390,0
5695,8398,1
9613,1800,0
684,3848,1
9559,6868,1
964,7545,1
59,11068,0
4546,5412,0
684,5630,1
4408,1983,0
3966,9191,1
9613,2024,1
751,1281,1
684,1712,0
9559,9409,0
9613,1602,1
703,4639,1
4994,9388,0
59,2091,0
703,8636,1
703,8119,0
9613,4953,0
59,10454,0
684,6659,0
10973,9828,1
3973,10152,1
4994,3504,0
9150,1592,0
4408,7453,0
754,8323,1
9559,6121,1
2391,3938,1
964,6640,0
787,2649,1
964,510,0
4994,10680,0
975,10697,1
754,2833,0
9613,3101,1
59,1229,1
9559,8287,1
3973,12121,1
9613,9970,0
703,7479,1
754,6455,1
684,3145,0
2022,596,1
9559,2006,1
4994,8382,1
10973,12038,1
754,2683,1
59,5418,0
10545,1475,1
11024,8600,1
4546,4934,1
754,8288,1
684,198,1
754,11851,0
9095,10302,1
3973,2735,1
8212,11818,1
59,4757,1
703,4059,1
964,2099,0
684,885,1
9613,2733,0
787,10862,1
8212,10174,0
4994,2983,0
2391,2683,1
9613,5329,0
2022,2777,0
964,12069,1
10973,5263,1
684,2436,1
4543,783,0
4546,2331,0
703,67,0
742,11817,0
3966,11506,0
2391,1979,0
703,3398,0
684,8816,0
684,7155,0
754,4946,1
703,4562,1
59,10268,1
684,10755,0
975,4410,0
754,9830,1
59,7626,0
2391,378,0
1252,6714,1
10973,1148,1
3973,10291,0
964,3191,0
9613,5027,1
59,8780,1
8212,8152,1
3973,2622,0
59,7457,0
5695,2748,1
4994,10534,0
4408,657,1
754,5556,1
684,1918,1
2391,7645,0
9613,2995,0
703,6167,0
10973,2815,1
59,6130,1
59,9344,0
10973,10757,1
59,8579,0
684,10408,0
684,4650,0
2391,5821,1
3973,11159,0
684,270,0
754,1939,0
4546,10393,0
4546,424,0
4408,2391,0
4408,35,1
703,11458,0
742,4374,1
9613,2427,1
684,5943,1
684,5127,0
3973,6732,0
703,7611,1
10973,8475,1
742,1689,1
3973,8756,1
703,2916,1
9559,1090,0
1252,8774,0
4408,11561,0
742,3048,1
684,9228,1
9613,515,0
9613,4655,1
59,5307,1
9613,2000,1
703,3455,1
3973,4480,1
975,10817,0
4546,3663,0
4546,1304,1
59,1372,0
9559,11555,0
4994,10031,1
703,1707,1
4408,5282,0
59,4504,1
59,2376,1
684,3161,1
787,11359,0
703,3744,0
4408,9894,1
684,5360,0
10973,5164,1
2391,3737,1
3974,7899,1
4994,11827,1
4408,5338,1
3973,8839,1
787,1435,1
4546,5004,0
684,11508,0
751,3003,0
9613,855,0
2391,2020,0
2391,8192,0
964,5482,1
3973,1042,0
703,8026,0
3973,3288,1
754,8020,0
9559,2043,0
684,11485,1
3973,1750,0
1252,3102,1
9613,6448,0
59,10317,0
59,2891,0
59,7415,1
3973,3012,0
9613,3220,0
59,1993,1
1252,4242,0
9095,731,1
4994,11601,1
964,4479,0
9613,6524,0
9559,2706,1
5695,6577,0
4546,6864,0
4543,1395,0
2391,10646,0
964,9670,1
705,360,1
4994,9155,0
4408,5162,1
3973,6318,0
9150,1675,1
1252,10365,1
9559,2306,0
10973,3509,0
3973,9694,1
754,6713,1
4408,10603,1
59,10870,0
59,4333,1
2391,6544,1
5695,10110,0
703,9505,1
3973,8836,0
4994,3514,1
4994,7935,0
3973,5573,0
754,932,0
703,4556,1
4408,7570,1
59,7396,0
2391,3474,1
703,2143,0
754,7311,0
9613,2119,0
59,847,0
10973,7381,0
2391,2769,0
59,5827,0
3973,10383,0
4543,8100,1
742,2862,1
3973,11214,1
2022,2184,1
4543,2561,1
4408,6021,1
964,1109,1
4408,6805,0
4408,3560,1
10545,2492,0
59,6776,0
10973,12040,1
10545,5167,1
59,12105,1
754,11377,1
59,1821,0
3973,11531,1
10973,1899,1
964,4473,1
684,10456,0
1252,10846,0
754,4077,1
964,3497,0
2391,4335,0
703,58,0
4546,4220,1
3973,3717,0
703,11318,0
964,11522,1
3973,626,0
3973,12136,1
703,8175,1
2391,4725,1
2022,890,1
964,3675,0
9559,11274,1
5695,8946,0
754,2748,1
59,4805,1
684,1646,1
10973,9095,0
703,4351,1
59,6911,1
9613,11491,1
754,154,0
9613,1678,0
3974,4580,1
684,4855,1
10973,7607,0
9150,7549,0
10973,2590,0
9613,6792,0
3966,4626,1
684,10764,0
964,82,0
9559,6144,0
751,3763,0
4543,10603,0
4543,6414,1
3973,5525,1
2391,6359,0
4543,10468,0
4543,9840,1
59,1952,1
796,3473,1
9559,5556,1
3973,8422,0
10973,10071,0
1252,1415,0
9613,5092,0
4408,11564,1
9613,7506,0
1252,9333,0
5695,2074,1
754,2630,0
59,9726,1
59,9602,0
3973,528,0
703,6556,1
3973,3636,0
703,6241,0
2391,709,0
1252,3018,1
9095,5178,1
9613,11613,0
