TF,Target,Label
6347,11102,1
5214,7316,1
3729,8214,1
11404,8760,0
3887,10770,0
6624,304,1
6347,3116,1
7912,8341,1
11404,2439,0
3887,10620,0
100,3855,1
11404,8299,0
6347,4588,0
8247,5631,1
7543,1292,1
7162,398,1
6107,3655,1
5333,9994,1
5129,7670,0
5214,12108,1
8533,5439,1
6624,9487,0
11724,2925,0
5129,9630,1
8298,6413,1
6347,10282,1
6592,4530,1
5129,8068,1
5129,6154,0
8668,2953,0
5129,10882,1
289,859,0
11404,4432,0
7162,1117,0
263,6561,1
289,6541,1
6347,3296,0
5129,8164,0
11404,8881,1
10959,10010,1
8247,5821,1
5214,11833,1
289,6545,1
6247,9597,1
5224,1114,1
5214,4341,1
6247,10489,0
8668,4693,1
684,7282,1
6592,6604,1
289,798,0
6347,3393,1
5214,7818,0
5333,7626,0
8247,3313,0
100,7034,0
8247,10996,1
7912,9246,0
8668,6122,0
5129,5216,0
6592,176,0
3887,8894,1
7543,5987,0
5333,6169,0
7543,7850,1
6624,4736,0
5214,10318,1
7912,8290,1
4667,7199,0
5129,8016,1
289,6873,1
8533,5794,0
5129,1041,1
3887,11613,0
289,5540,0
8247,5770,1
5224,1847,1
5333,9491,0
8247,1663,0
684,11063,1
5214,10350,1
7912,11684,0
8668,5902,1
7543,12159,1
6347,10952,0
8247,4358,1
3887,5170,1
263,6966,1
8533,11766,0
11404,3419,0
5333,12025,1
11404,2340,1
7543,156,1
4667,9202,1
5224,4924,1
4667,1864,1
11724,8098,1
421,5401,1
289,8060,1
5129,1633,0
684,8114,1
11404,8618,1
7162,9581,0
7162,7953,0
4667,10657,1
11382,10985,0
6247,11531,1
8247,11065,1
7912,866,1
8247,8868,0
263,8458,0
100,4810,0
263,3973,0
289,6810,0
7912,11531,1
5214,1749,1
8668,1766,1
100,9679,1
6592,624,1
3887,6308,0
11404,8766,0
5333,5472,0
3887,7593,1
5214,2689,1
8668,8058,0
11404,2916,0
684,1478,1
5129,1836,1
3887,11919,1
8533,2650,1
5129,7513,1
11404,797,0
4667,6615,1
289,2568,0
8298,11166,1
7543,1528,0
6592,6516,1
6347,1434,1
8533,10591,1
5333,6815,0
11724,7139,0
5129,7774,0
100,2459,0
8298,6426,0
5129,9459,1
4667,4894,0
6247,3323,0
5214,816,1
8668,3477,1
8247,1004,0
7912,10035,1
11382,10443,0
5129,5719,1
3887,7996,1
4667,2220,0
8247,414,1
5214,2208,1
6247,4532,1
100,3546,1
8533,8608,0
289,1369,1
11724,329,1
684,11658,0
8668,6138,1
11382,9097,1
6107,3030,1
4667,10126,1
4667,9494,0
7912,5460,0
8298,12014,0
8298,11136,1
4667,2076,1
10959,1675,1
5333,8318,0
5214,7475,1
11404,9,1
11404,6967,1
8668,7655,0
6592,2810,1
6247,840,0
6592,9735,0
5129,10968,0
11404,5927,1
6107,1896,0
6247,3819,1
6592,1616,0
5129,6124,1
4667,6588,0
8668,12086,1
7543,10485,0
5214,8555,1
11724,2813,1
684,6788,0
8668,4131,0
684,9064,1
6347,9957,0
11404,2531,0
10959,8761,1
6247,11798,0
684,8356,1
6592,3415,0
8668,10681,1
8247,288,1
263,9382,1
7543,12100,1
6592,3605,1
100,2474,1
5333,1388,0
6592,9747,0
684,534,1
8533,7138,1
10959,7633,1
8247,4734,0
6592,1724,1
5333,9945,1
263,9206,0
8668,42,1
8298,7753,1
8533,11487,0
684,7038,0
6347,4316,0
289,11795,1
5333,9889,0
3729,5264,0
6247,8913,0
289,5356,1
7543,4826,0
4667,1254,1
5333,6617,0
6624,6808,0
5129,3678,1
6347,5426,1
100,2322,1
8668,949,0
5333,8678,1
11404,6370,0
7162,6286,0
8247,6117,1
11404,11794,1
4667,2687,0
8298,9937,1
684,6451,0
5214,4098,1
5129,11073,0
6107,6138,1
5333,9423,1
8247,1173,1
5129,11639,1
8668,10036,1
11404,2083,1
6247,5273,1
11724,6518,1
6107,7186,1
11404,8341,0
6592,2721,1
6107,10302,1
684,9458,0
6624,5746,1
5214,10460,0
4667,3980,0
10959,3624,1
8533,1484,1
263,6517,0
11724,6029,1
6347,7003,0
6247,208,0
8247,10342,1
10959,5681,1
7912,10722,0
7912,11130,0
3729,11652,0
6592,10513,0
5333,81,0
7543,1347,1
5129,11688,0
7912,11388,0
6247,1474,1
8298,2406,0
684,6792,1
684,9381,1
5333,6793,0
684,11626,1
5129,9719,0
5129,11631,0
6347,10238,0
3729,7451,1
8668,5565,1
6247,6598,0
7543,11779,1
5129,5767,0
8298,813,1
11382,5365,1
5129,11396,0
6247,4009,0
11724,11751,1
8247,3112,1
6107,7775,1
100,10922,0
289,442,1
100,1425,1
3729,180,1
5333,10658,0
8247,4532,1
11382,761,0
6247,6021,0
6592,7749,0
5333,1162,0
5224,11813,0
5129,8806,0
4667,3820,1
6592,11199,1
8247,11556,1
100,8800,0
6347,1376,1
6347,6601,0
684,7965,0
10959,7449,0
684,1643,1
5333,4955,1
684,3564,1
263,681,1
8298,7640,1
11404,11893,1
6347,6175,0
684,11826,1
4667,2625,0
289,4464,0
7543,9384,0
5214,2851,1
5129,12049,0
5214,10598,0
4667,5357,1
289,3855,0
11724,4001,0
289,2605,0
5333,8374,0
263,5497,1
5129,9525,1
8247,2084,0
11404,9845,1
3729,4072,1
7912,11159,0
5224,10371,0
100,10719,0
5129,10986,0
5333,1468,1
4667,7883,1
6347,2764,0
684,7397,0
6107,7363,0
8668,6017,0
5333,1659,0
5129,8115,1
11724,11488,0
5333,10786,1
6247,11743,1
289,3236,0
11404,10610,0
3887,5922,1
5333,10286,1
11404,6122,0
6107,11482,0
5333,3655,1
7543,2823,1
8298,11880,0
5214,10669,1
7543,11311,1
11724,1726,0
6347,9378,1
5333,2699,1
11404,3288,1
3887,9135,0
8247,12126,1
3729,10859,0
6592,3346,1
6592,3703,1
5333,1066,1
8247,3086,0
5214,2692,0
8247,611,1
10959,100,0
421,8293,1
100,3418,1
5129,11180,0
5333,4110,0
7543,7960,0
7162,1752,1
4667,12191,0
5333,170,0
263,2469,0
7543,8262,0
8247,9050,0
5129,7466,0
11404,9126,1
7162,4765,0
289,2100,1
5129,10849,0
3887,8254,1
8533,603,0
6592,8127,0
3887,9403,1
5129,8368,1
11724,8108,1
263,1160,0
6247,702,1
8247,4129,1
7543,5334,1
7543,9463,0
5129,2102,1
8668,2239,1
7912,4074,0
5129,9076,0
289,2974,0
5129,10765,1
8533,9802,0
11404,6636,0
7912,8038,1
5214,10486,0
6347,1472,0
6347,9569,1
6592,2867,1
7912,926,1
684,231,1
8533,6825,1
5333,7739,1
684,8939,0
289,10490,1
6247,9725,0
263,6031,0
5129,1681,0
11724,8975,0
6592,5965,0
6624,9721,1
5333,2852,0
5333,9783,0
10959,5235,1
684,651,0
11724,5176,1
289,4399,1
5333,2380,0
6347,4900,0
11382,231,1
7162,2696,0
5333,10634,0
8247,4365,1
7162,7635,0
5129,2551,0
684,10651,0
7543,2647,1
7543,4309,1
8298,7159,0
5333,166,1
6592,4259,0
684,12130,0
5129,3307,1
4667,10953,1
11724,1426,0
5129,6219,1
289,1723,1
5333,10188,0
100,11186,1
11404,301,1
5214,4255,1
3887,257,1
11404,3459,1
8533,5404,0
5333,3937,0
5214,7616,1
5333,7351,1
6592,590,1
5214,6062,1
8668,11415,0
8668,8285,0
6592,1064,0
11382,8079,0
6247,6760,0
11382,1295,0
11404,6041,1
7162,310,1
7162,10341,0
8247,8889,1
3887,1018,0
8668,10607,0
7912,10124,1
6592,3266,0
5214,6055,1
6347,8418,1
100,3736,1
6592,4965,1
100,3791,1
7912,7777,0
684,1824,0
5333,679,0
5129,11027,1
5129,5410,0
11724,8899,1
8668,12121,0
6624,11833,1
8668,5596,0
684,9984,0
3887,10226,0
11724,3945,0
5214,7774,0
11404,4850,1
8247,5782,0
5214,12101,0
11404,1523,1
6592,3820,1
4667,10520,1
7543,9101,1
8533,7669,1
5333,3167,1
3887,6217,0
7912,1064,0
8533,7877,1
6592,1012,1
6347,7115,0
8668,5539,0
11724,1878,0
11724,526,0
7912,11343,1
11382,2424,1
7912,3646,1
3887,7555,0
263,11746,0
6592,8809,0
5214,2565,1
6347,9994,0
6247,259,0
6107,2422,1
4667,11413,0
7912,8924,0
6107,10662,1
8247,4524,0
4667,8740,1
8298,4050,0
8668,8830,1
8247,10316,1
6592,2102,1
11382,1281,0
10959,10986,0
6107,7954,1
10959,9414,1
6347,3620,0
11382,5947,1
6347,9558,1
8668,9170,0
100,3472,1
5129,2618,1
5129,3958,1
6592,10616,1
684,8509,1
684,11202,0
3887,6022,0
3729,8400,1
100,3351,1
421,11987,1
684,8337,1
5333,12202,0
3887,10727,1
11382,9717,0
7543,329,1
3887,8755,0
8668,10484,1
10959,8332,1
6107,11532,0
11382,3025,0
263,8887,0
5224,7856,1
7543,12198,1
5129,3677,1
684,6612,1
263,8763,0
11404,4427,0
4667,2472,0
8298,10440,1
8247,1844,0
5333,5797,0
4667,1429,1
5333,270,0
4667,904,1
5129,5913,0
7543,6293,1
7543,12111,0
263,8143,1
6592,3633,0
11404,6795,1
5129,4506,0
4667,2122,0
5333,230,1
6247,6274,0
8668,6180,1
11724,11358,1
289,11594,1
8668,10177,0
5333,9870,0
6247,11893,1
8298,2100,0
11404,3205,0
8533,5097,0
8668,462,0
3729,11754,0
8668,7796,0
4667,5278,1
3887,5891,1
11382,6992,0
11724,10445,0
6347,6249,1
8298,2378,0
11404,142,1
684,9944,0
263,964,0
7912,9350,1
6347,6858,0
6592,6037,1
6347,8181,0
8298,3146,0
684,7650,0
8298,1009,1
263,4892,1
11404,1926,1
7543,10167,0
11724,7441,1
11404,5185,1
8298,11965,1
684,10710,0
6107,8659,1
289,10732,0
3729,5347,0
11382,10248,0
11724,5915,0
5333,10063,1
263,2419,1
6347,8995,1
11404,11342,1
289,4627,0
8668,8894,1
11404,12084,0
100,4368,0
3887,596,1
684,958,1
11404,5577,1
6247,4636,1
3887,3361,1
8668,6880,1
5333,10281,0
6347,6909,0
263,100,1
6347,7652,0
8247,9364,1
8533,4706,1
6347,11456,0
100,9659,0
5224,1700,0
5129,3740,1
7912,2399,0
10959,964,1
5129,11441,1
6107,7293,1
6347,832,1
263,9337,1
684,11358,1
4667,11163,0
7912,2286,1
6247,3953,1
100,8287,1
8668,11007,1
289,5557,0
6592,7291,1
6592,3759,1
421,7862,1
7162,822,0
8533,11684,1
11382,1739,0
4667,4442,1
8298,8294,0
5129,8532,0
6347,9241,1
6107,7319,1
11382,11443,1
4667,503,1
3729,8163,0
5129,3891,1
7543,7423,0
5224,2565,1
5333,7306,1
11382,1110,0
6347,4365,1
263,5943,1
6107,6853,0
5333,11172,1
289,4599,1
5333,1829,1
5129,4262,1
6107,8172,0
7543,6795,0
6347,1146,0
7912,4808,1
10959,7967,1
10959,10599,1
7543,2322,1
3887,3328,0
289,7691,1
5129,253,0
684,9941,1
6592,957,1
684,10770,0
6247,7359,1
7543,8630,1
11382,5278,1
3887,3011,1
11404,1275,1
289,3849,1
7912,11790,0
3729,2561,1
8668,3181,1
8298,4718,0
684,12025,0
11404,5036,0
11404,10434,0
5129,144,1
5214,11941,1
6347,6401,0
5333,12031,1
3887,4011,0
11724,699,0
11382,5868,1
11404,9177,0
6247,9659,1
6347,3123,1
6247,5821,1
5129,5957,1
8247,11355,0
6347,315,0
5224,11588,0
8668,7293,1
8298,1295,0
4667,11531,1
8247,10412,0
6347,8323,0
8247,10429,0
6107,277,0
8668,3938,1
6107,12007,1
8247,6688,1
684,1871,0
100,4152,0
5129,9903,1
8668,3374,0
6107,4415,0
6347,3089,1
10959,6988,1
5333,6313,0
7543,102,0
5333,1774,1
8668,4460,0
8247,11953,0
8298,2937,1
8533,4336,0
8247,7334,1
5214,8837,0
5129,10159,0
10959,6718,1
8298,2172,1
6624,5196,1
10959,7234,1
289,11935,1
8298,2511,1
684,3358,0
684,5946,0
100,1845,0
7543,1860,0
6107,1263,1
11724,9693,1
6107,6132,1
263,7737,1
684,10627,1
11404,1799,0
6247,3082,1
5333,955,1
5214,4152,1
8247,3117,1
100,5106,1
8533,9329,0
10959,2737,0
10959,4132,1
7162,10940,0
289,460,1
8298,9903,1
6247,4606,1
6247,6112,1
5333,10680,0
7912,504,1
263,3801,0
5214,10781,0
100,4724,0
7543,6975,1
5129,9490,1
11404,7800,0
5129,9994,1
8247,2550,0
4667,10228,1
6347,6116,0
5214,17,0
11404,9312,1
100,10080,0
8668,10263,1
289,11677,0
289,1977,0
263,2774,0
4667,9106,1
4667,10096,0
8298,6778,1
5333,2024,1
8247,1160,0
7162,10348,1
6347,8939,0
8298,11228,0
5333,5110,1
5214,1761,0
6247,7444,0
3887,9334,0
8247,6704,0
5214,3768,0
7162,9276,1
6624,5659,1
7543,5004,0
100,9132,1
5333,870,1
11724,2752,0
421,2034,0
100,11941,1
8247,11450,0
8298,9852,1
6247,8068,1
6347,3069,0
10959,3434,1
5333,2835,0
5129,5152,1
11724,8783,0
6247,11338,1
11404,9960,1
11404,229,1
6347,2388,0
8533,6768,0
8247,9786,1
8668,8674,0
5129,11770,0
11404,10640,0
684,7160,0
11404,4507,1
6347,10826,1
11382,10723,0
100,4416,1
11404,6971,0
5214,2348,0
100,598,1
5224,6564,0
6592,8783,1
6247,8081,1
6107,5780,1
11382,1742,0
6107,4163,0
8668,7599,1
421,7426,1
11382,4277,1
8247,7447,0
8298,9029,1
289,8233,0
5333,10253,1
10959,4107,1
7543,5319,0
100,7374,0
11404,6571,1
11724,5613,0
5333,7922,0
3887,6094,1
263,2251,0
7543,11174,1
6107,5622,1
6347,4991,0
684,4755,1
11404,1738,0
4667,8076,0
5214,10845,0
5333,9903,1
7543,11279,1
4667,3098,1
8247,5199,1
11382,4818,0
8533,5412,1
5214,1220,0
7912,891,1
5129,2870,0
5333,6111,0
6592,6657,1
684,10445,0
289,5670,1
5129,6064,0
6247,4894,0
6347,6662,1
684,10083,1
4667,11550,1
3729,5041,0
8247,8294,0
5129,7093,0
5129,5396,0
5214,11409,0
7162,6849,1
5129,2027,1
3887,8840,0
289,11772,0
7543,8958,1
11724,8443,1
5129,3369,1
10959,9465,1
5224,483,0
10959,4418,0
3729,4456,0
4667,6608,1
684,11429,0
8668,3886,1
5129,1829,0
263,9952,1
10959,7587,1
263,12041,0
11404,11040,0
7543,2949,1
6624,10231,0
5333,9924,1
100,7942,1
5129,456,0
7543,11327,1
8247,2451,0
5333,930,0
11404,4609,1
7543,3468,0
8298,11872,1
8247,9630,1
10959,10562,1
100,6279,1
8668,10295,0
6347,218,1
5214,2891,1
684,298,0
8247,3618,0
684,6067,1
7543,7759,0
5129,2314,1
11724,7413,0
5333,1171,1
7543,914,1
8247,11625,0
11404,9691,0
5214,1121,1
11382,885,1
3887,11595,1
11382,4305,0
289,10848,0
6107,7340,1
6592,4074,0
684,7445,0
684,11521,1
3887,3448,0
3887,8772,0
6247,8965,1
100,3561,1
8247,9200,1
6347,10902,0
5214,9751,0
6347,4384,1
8247,7606,0
6347,2536,1
5333,5635,1
421,8899,1
6247,11854,1
5129,5221,0
263,1352,1
100,10091,1
4667,7775,1
8298,3761,0
5129,7186,1
5333,10242,1
3887,1624,0
8247,6435,1
10959,7875,1
6107,5650,1
6347,1689,1
5214,2965,1
8298,9266,1
8298,1749,1
263,6275,1
11724,5086,1
684,6817,0
11404,8202,1
3729,8493,0
5333,4584,1
100,7335,0
5129,10656,1
5333,3288,1
3887,6747,0
6247,12127,0
5333,5973,0
3887,8856,0
11724,10333,0
7162,7460,0
8298,4347,1
11404,1172,1
8533,11495,1
8298,8476,0
7162,2737,1
8298,4588,0
5333,5151,1
11404,8463,0
5214,2644,1
6347,7123,0
3887,5013,0
684,9767,1
7543,6944,1
684,7354,0
7912,6485,0
5333,2948,1
6247,10179,0
5214,3197,1
6592,10459,0
100,8986,0
10959,704,1
5129,3227,0
5129,6228,1
5129,6136,1
11382,11633,0
289,10404,1
11404,9456,0
7912,4960,0
6347,10627,0
100,5159,0
684,6083,1
8247,566,0
8668,3988,0
6107,2668,0
7162,2376,0
289,3958,1
5129,11486,1
4667,7671,1
6347,2205,1
684,7289,1
10959,697,1
6592,9797,1
11724,7008,1
684,8617,0
11724,7729,1
7912,3065,0
5214,5144,0
7912,3764,0
684,11563,0
100,9490,1
7912,4354,1
5129,4041,1
5333,7423,0
10959,9052,0
11724,1677,0
8668,3655,1
7162,3758,1
5333,9718,0
6247,56,0
3729,5358,1
5214,6642,1
10959,5129,1
100,2607,0
6592,2937,1
6347,4916,0
5129,7640,0
3887,6095,0
5214,3031,1
4667,8562,1
263,12125,1
263,10654,1
4667,5942,0
7543,525,1
7543,8817,0
4667,1146,0
6107,1053,1
8668,7004,1
5214,9246,1
8668,5125,1
11404,2630,1
3729,2665,1
6107,11495,1
6107,5275,0
11404,5043,1
289,4321,0
684,4442,0
11724,763,1
6592,2178,0
3729,1514,0
5214,3069,1
8247,8983,0
6347,5093,0
263,9388,1
263,5118,1
6347,3138,1
6247,10584,1
4667,29,1
11404,249,0
4667,5084,0
7912,9570,1
8247,7370,0
100,5134,1
7543,2253,1
8668,5560,1
8533,3286,1
4667,6719,0
3887,2386,1
5214,8957,0
421,7880,0
6347,11689,0
11724,7112,0
8533,2146,1
684,1106,0
10959,10894,1
5224,10762,0
11382,10690,0
5129,6293,1
4667,4268,0
684,5961,1
684,10824,1
8298,9668,0
8668,6202,1
7543,3146,0
5333,724,0
6347,1479,1
6347,4846,0
5333,9106,0
8298,2136,1
5214,11725,1
11724,1983,0
8298,2094,0
5129,2985,1
7912,10607,0
7543,6781,1
8533,3971,1
11724,9538,1
8533,3402,0
4667,9977,1
6347,10833,1
6592,2827,1
6347,5656,1
6107,4089,0
100,1346,0
6592,2646,1
5129,3263,0
11382,4357,1
8247,10768,0
5129,7218,1
4667,4599,0
11382,7516,0
11382,9890,0
6107,9863,1
6592,5907,1
5129,868,1
5129,4555,1
6592,2374,1
4667,8948,0
5333,4127,1
6247,1301,0
263,6455,1
11382,4617,1
5214,8106,0
6107,4523,0
289,8267,0
100,9990,0
8247,7851,0
6107,10949,0
6107,11341,0
7162,5051,1
11382,1543,0
7543,10649,1
6347,2250,1
7543,10348,0
6624,5824,0
5214,7368,1
11404,437,0
6592,6409,1
7162,947,1
5214,11742,0
10959,10057,0
100,8480,0
8668,7740,1
5129,7911,1
6247,205,0
263,4051,0
8533,6314,0
5333,9331,1
6347,9638,1
5333,8593,0
6347,360,1
5129,8826,0
263,8211,0
7912,10139,1
263,921,0
5333,5409,0
6624,702,1
6107,4531,1
8668,10261,1
7543,294,0
11724,121,1
5224,9468,0
684,3767,0
684,2899,1
5129,5912,0
11724,7495,1
7543,2303,0
5129,12025,1
3729,889,0
5214,6763,0
6347,5497,1
684,11297,0
6592,7978,0
421,5915,0
11382,7777,0
684,5207,0
3729,2733,0
5224,3961,1
6347,4511,0
289,1208,1
8668,999,1
7543,11553,0
6247,5137,0
6347,550,0
6247,8592,1
6592,3373,1
5129,9119,0
10959,424,1
6107,3558,1
684,10971,0
684,11510,1
4667,8563,1
421,5458,0
8298,934,0
6592,5151,1
8247,3778,1
7912,1414,1
684,9258,0
5333,2398,1
7162,8872,1
8247,11774,0
8298,8360,0
6247,11668,1
11724,6918,0
3887,6988,1
100,3390,0
10959,9629,0
8533,2714,0
100,11339,1
263,3900,1
3887,10324,1
684,8118,0
8298,2524,0
684,6255,1
5333,11358,0
684,12198,1
8668,10033,1
5129,7039,0
6347,4455,0
11404,3486,1
421,6846,0
8298,4121,1
8533,10164,1
6592,9425,0
5129,12107,0
263,6428,0
8668,9036,1
100,10433,0
8247,11234,0
11382,8516,0
7543,3786,0
8298,573,0
8247,6183,0
7912,5876,1
100,2505,0
5333,7753,0
5129,9142,0
3729,1149,0
6247,8767,0
5224,6528,1
5129,10298,0
3887,4460,0
6592,110,1
8668,2127,0
8298,10959,0
5333,6583,0
8247,11956,0
5333,10540,1
7162,7842,0
4667,6647,1
11724,5411,1
5224,9381,1
10959,8695,1
6347,7239,1
100,351,1
6592,440,1
421,542,1
11404,4303,1
289,11774,0
5129,9970,1
6247,10599,1
7162,7027,1
100,3280,0
11404,6081,1
684,6128,1
8668,11477,1
11404,10795,0
6347,8447,0
8668,343,1
8247,5769,1
5214,11895,0
11382,3925,1
4667,8817,1
5129,6502,1
684,3943,1
8668,11227,1
8533,8737,0
6107,9446,0
5333,8062,0
5129,2228,0
8533,8193,0
421,1714,0
684,282,1
263,4790,0
11724,3470,0
5333,4212,0
11724,2481,1
7543,10055,0
10959,2647,1
7543,2332,0
5129,8357,1
5129,3758,1
5224,4116,1
11724,4968,0
10959,370,0
684,3227,1
8298,12060,0
684,4737,1
11404,5024,1
8668,2630,1
5333,6071,0
11724,1545,0
5224,991,1
8247,5463,1
5333,4379,0
11382,10032,0
7543,5967,1
8668,1031,0
5214,6587,1
5129,2223,1
5214,10914,0
289,10318,1
8247,6506,0
11724,947,0
5214,10675,0
263,2185,1
3887,9885,0
7543,128,0
11382,5997,1
5333,12140,0
11724,6380,0
5333,2066,1
4667,3477,1
11404,10856,0
8247,5967,0
8247,5189,1
11404,1321,1
5129,7544,0
7912,2299,1
6107,5276,1
684,2298,0
684,6622,1
10959,6015,1
3729,2003,1
5333,7760,1
8668,379,0
8247,5035,1
11382,1868,1
5333,8922,1
11724,4300,1
11724,1053,0
8298,5166,1
3887,10662,0
263,2036,1
6247,11602,0
8533,7905,0
6107,8249,1
8298,3078,0
5214,12141,0
5333,8657,0
8247,11580,1
263,7187,1
5129,6137,1
684,7404,1
8533,5127,1
421,9823,1
684,1989,0
8668,9504,0
10959,1071,0
11404,1597,0
7543,9144,0
6592,7352,0
684,10837,1
684,517,1
6347,7019,1
3887,2185,1
684,5167,0
6624,7013,0
6347,7440,1
11404,3034,1
5129,9493,1
5129,7334,0
684,1279,0
11404,3818,0
5129,11832,1
11724,6399,0
8668,1220,0
263,4739,0
5333,11445,0
4667,10882,1
6247,9490,1
5214,11345,0
11404,9870,0
11724,12121,1
5333,3023,1
5333,8838,0
6247,1538,1
5129,8022,1
6347,3580,0
11404,2689,1
