TF,Target,Label
7442,3325,0
3887,7419,0
8247,5537,0
3887,4460,0
8247,10033,0
7863,3501,1
3887,2418,0
3887,5093,0
8247,2018,1
3887,8875,1
7863,7336,1
8247,2026,1
8247,5889,1
8247,5586,0
7442,770,1
7442,3009,0
7442,1178,1
8247,4111,0
7442,3248,0
8247,2556,0
8247,179,1
8247,209,1
7442,7624,1
7442,1738,0
3887,10716,1
8247,10185,1
3887,704,1
3887,7042,1
8247,2632,0
8247,10671,1
7863,868,1
7442,12108,1
7863,3560,0
7863,7138,0
8247,9624,0
8247,1037,1
3887,5365,1
3887,10693,1
3887,2521,0
8247,6495,1
8247,10696,0
7863,4190,0
7863,1729,0
8247,4250,1
7442,2464,1
3887,5471,1
8247,2454,1
7863,6164,1
3887,8063,1
8247,3680,1
8247,7027,1
7863,1833,0
7442,6584,1
7863,4761,1
7863,7570,1
8247,9690,1
7442,6765,1
7863,10001,0
8247,4471,1
8247,3772,1
8247,11588,0
7863,11729,1
3887,2637,0
8247,3054,1
7442,2895,1
8247,4169,1
8247,10461,0
7863,3585,0
8247,5755,1
8247,6212,0
8247,1417,1
7863,2706,0
8247,9652,1
3887,5486,0
7442,6792,1
8247,1496,1
7442,5144,0
7863,518,0
7442,7593,1
7442,11871,0
8247,822,1
3887,8285,1
3887,6087,1
3887,7422,1
8247,9297,1
7863,1744,0
7442,6988,1
7863,2998,1
7442,9245,0
7442,11323,0
7863,501,0
7442,10663,0
7442,2508,0
7863,2369,1
3887,10750,0
7863,8517,0
7442,559,0
7442,6515,0
8247,8378,0
3887,2433,1
3887,4239,0
7442,4411,1
7442,6561,1
7863,5781,1
7442,2565,1
8247,2583,0
3887,9550,0
8247,2606,0
8247,6407,1
8247,9403,1
7442,6130,1
7442,11919,1
7442,8480,0
7863,6673,0
7863,6271,1
7863,9436,1
7863,8743,1
7863,7293,1
7442,11063,1
8247,11098,0
7863,7223,1
8247,7801,0
7863,6473,0
3887,5571,0
7863,100,1
7863,5108,1
7442,10394,0
7442,8113,1
8247,4536,0
8247,10119,0
7442,53,0
3887,3610,1
3887,5585,1
8247,2836,1
7863,7862,1
7442,10619,1
7442,10869,1
3887,10465,1
7863,12094,1
7442,8825,1
7442,3094,1
7442,5648,0
7442,10396,1
8247,6699,0
8247,11274,1
8247,1792,0
3887,10354,1
7442,9402,1
7863,2129,0
8247,10276,0
7442,4532,0
7863,5451,1
7863,6120,1
7442,4497,1
8247,9462,1
3887,1173,0
8247,4353,0
8247,1897,1
7442,5684,1
7863,8861,1
7442,11815,0
8247,2989,1
8247,7009,0
7442,5944,0
8247,868,1
7442,4937,0
8247,4206,0
7442,3833,0
7863,7593,1
7442,6836,1
7442,870,1
8247,10028,1
8247,5305,0
7442,2010,0
7442,2250,0
7442,9510,1
7863,2326,0
7442,9283,1
8247,2445,0
7863,10972,1
8247,5341,0
3887,3060,0
8247,9399,0
7442,265,0
7442,10939,0
7442,10363,1
8247,1095,0
7863,3496,0
7863,80,0
8247,11759,0
8247,9103,0
3887,4935,1
8247,6323,0
8247,11574,0
8247,5282,0
8247,3713,0
8247,8957,0
8247,1575,1
3887,6601,1
3887,7708,1
8247,1099,0
7863,10051,0
7442,596,1
7442,338,1
8247,5279,0
7442,3941,0
8247,5592,0
7442,2306,0
8247,3842,0
8247,9666,1
8247,8060,1
7863,4260,0
7442,11607,0
8247,2212,0
3887,943,0
8247,9451,0
7442,2352,0
8247,2039,0
7442,8652,1
7863,8689,1
8247,7698,0
3887,6363,0
7863,867,0
7442,10928,1
8247,10497,1
7863,8601,0
7442,3543,1
7863,7408,0
7442,9831,1
7442,5278,1
7863,11780,0
8247,3024,1
3887,3582,0
3887,8764,0
7442,5167,0
7442,989,0
3887,9607,1
7863,8170,1
8247,7965,1
3887,7173,0
7442,3844,0
7442,4891,0
7863,5463,1
3887,4879,0
8247,9558,1
8247,4665,1
7442,6801,1
7442,2476,1
7442,541,1
7863,6124,1
3887,940,1
8247,9400,1
7442,7773,0
7863,3422,1
3887,2990,1
3887,10706,0
8247,5684,1
8247,1779,1
7442,11988,1
3887,1,1
8247,7221,0
7442,10478,0
8247,4260,1
8247,8534,1
7442,662,0
3887,3277,0
3887,1720,1
7442,10035,0
7442,11625,1
8247,11155,0
7442,2339,0
7863,3379,0
3887,8330,1
7442,8588,0
7863,2350,1
3887,2415,0
3887,2179,1
7442,6741,0
8247,2967,1
7442,9657,0
7863,323,1
7442,11616,1
7442,4238,0
7442,8592,1
8247,4798,1
7442,2179,1
3887,2432,0
8247,5176,0
7863,11926,1
7442,2559,1
3887,5454,1
8247,511,0
8247,6094,1
7442,21,1
7442,4818,0
7863,4385,1
8247,11304,0
3887,594,1
7863,11811,0
8247,4072,0
7442,1611,1
8247,6765,1
7442,5751,1
7442,759,0
3887,11752,0
8247,8485,0
7442,9454,1
8247,3261,0
7442,8345,1
8247,6045,0
8247,10524,0
8247,10654,1
7442,11209,0
7442,9028,0
3887,11322,1
8247,5145,1
8247,4395,0
7442,11117,0
7442,9278,0
3887,8017,0
3887,2579,1
8247,1592,1
7863,676,0
7863,11996,1
7863,5048,1
7442,3953,1
8247,29,1
7442,9192,0
7442,9055,0
8247,12130,1
8247,842,0
8247,10848,0
7863,11621,1
8247,6709,1
8247,10734,0
7442,281,0
8247,8548,0
3887,10281,1
7863,5381,1
8247,11496,0
7442,8794,1
3887,9210,0
7442,2821,1
7442,8790,0
7863,8325,0
8247,4162,0
8247,7990,0
7442,10172,0
8247,11720,0
7442,7509,1
8247,11653,0
7442,8060,1
7863,5617,0
8247,7737,1
7442,5241,1
8247,3498,0
8247,2392,0
7863,2179,1
7442,7307,0
3887,5043,1
3887,3605,1
8247,6520,1
7863,8044,1
3887,6435,0
8247,3543,1
7442,6527,1
8247,8817,1
7442,4413,0
7442,6291,0
8247,10964,0
7863,9971,0
7863,8616,0
7442,3164,1
7442,4803,1
3887,9405,0
8247,2787,0
7442,10974,0
8247,4642,1
7442,8659,1
8247,7961,0
8247,4825,1
7442,318,0
8247,1505,0
8247,7985,1
7442,11521,1
8247,118,1
8247,11989,1
8247,1643,1
3887,1617,1
7863,6178,0
7442,6713,0
3887,12089,0
8247,908,0
7442,1056,0
7442,6997,0
8247,4849,0
8247,1402,0
3887,6006,1
7863,4196,0
7442,6661,0
3887,11658,1
7442,449,0
8247,2608,1
8247,7578,0
7442,3212,1
7442,11564,1
8247,3806,1
7442,856,0
8247,256,0
7863,4797,1
7442,11987,1
7442,8341,1
3887,5556,1
7863,3977,0
8247,2653,1
8247,2957,1
8247,3551,1
7442,2607,1
7442,9728,0
3887,10890,0
7442,4665,1
8247,5590,0
8247,10159,1
7442,9792,0
7442,10084,0
7863,3257,1
7863,7187,1
8247,10243,1
8247,11317,0
8247,11162,1
7863,8810,0
7863,763,0
3887,254,1
7442,3023,1
7863,11525,0
3887,4046,1
3887,4803,0
7442,38,0
7442,6504,1
7442,6255,1
3887,8979,0
8247,4486,0
7863,11155,0
7442,10191,0
7863,2621,1
3887,1970,1
7442,270,1
8247,4444,0
7863,8426,1
8247,8563,1
7442,7915,1
8247,6347,0
7442,8014,1
8247,6434,1
8247,10458,0
7863,6937,0
8247,8226,1
7863,6758,1
3887,5653,1
7863,10955,0
8247,8787,1
8247,11283,1
8247,6497,0
3887,5034,1
7863,6821,1
7863,5673,1
8247,4347,1
7442,7294,0
3887,1190,0
8247,5217,1
7863,11491,1
8247,5116,0
7442,2130,0
7442,4686,0
8247,6432,0
8247,1053,1
7442,5890,0
7442,4397,0
7442,1841,1
7863,6130,1
8247,687,1
3887,6462,1
7442,6434,1
8247,4855,0
7863,6574,0
8247,7411,0
8247,11415,1
3887,4985,0
7863,628,0
3887,4444,0
7442,1026,0
7442,11964,0
7863,1329,0
8247,2332,0
7442,709,0
7442,4943,0
7442,4595,1
7863,8444,0
8247,10686,1
7442,3805,0
3887,4422,0
7863,9499,0
7863,5420,0
8247,6196,0
8247,6914,1
3887,8866,1
7863,8998,0
7442,6271,1
3887,10259,0
8247,837,0
8247,514,0
7442,2569,0
7863,11826,1
3887,8959,0
3887,4591,1
8247,2565,1
7863,11063,1
7442,7621,0
8247,2550,0
8247,1122,1
7442,3910,0
8247,5568,1
3887,10732,0
7442,10263,1
8247,2710,1
7442,5980,0
3887,6089,0
8247,1152,1
8247,6217,0
8247,5650,1
3887,2170,1
3887,11707,1
8247,9552,0
7442,7664,0
8247,3020,1
3887,1697,0
7442,6591,0
7442,10572,0
8247,4267,0
7863,1864,1
3887,6124,1
8247,11093,0
3887,11948,1
7442,8563,1
7442,2110,0
7442,6958,1
3887,8438,1
7442,510,1
7442,5732,1
7863,8406,0
7442,3794,1
7863,4228,0
7442,2677,0
7442,10913,0
8247,6535,1
7442,3912,0
8247,5327,1
7863,7725,0
7863,12099,0
8247,6130,1
3887,1545,0
7863,77,1
7442,637,1
7863,130,0
7863,8788,0
7863,6307,1
7863,5763,1
7442,1114,0
7442,8642,0
7863,4566,1
8247,5241,1
8247,8693,1
8247,5230,0
7442,11852,1
7863,1057,0
7442,9767,1
7863,4955,1
7442,5156,1
7442,10669,1
7442,6396,1
3887,10030,1
7863,946,1
8247,8137,0
8247,1150,1
3887,7127,0
7442,10651,0
7442,10955,0
3887,8625,0
7442,11845,0
7863,5062,0
3887,6926,0
3887,4805,0
8247,11238,0
7442,66,0
8247,10373,0
8247,9382,1
7863,2834,0
8247,4411,1
7442,9336,0
3887,5430,0
7442,2307,1
8247,2696,0
3887,4028,0
7863,8167,0
3887,7563,0
7863,11624,1
8247,4429,1
7442,9093,1
7863,2125,1
7863,3396,1
7442,5217,1
8247,5983,0
7863,1515,1
3887,9519,0
8247,2601,0
3887,8039,1
7442,346,1
8247,5051,1
3887,9897,0
7442,11963,0
8247,2196,0
8247,6402,1
8247,1507,1
7863,2434,0
8247,6373,0
7863,3267,0
8247,662,0
8247,6257,1
3887,3302,0
8247,3852,1
7863,10804,0
3887,9961,0
7442,6124,1
7442,987,1
8247,6478,1
8247,3552,0
8247,10930,1
7863,9936,1
8247,1737,1
7442,4211,0
3887,907,0
8247,5746,1
7863,4644,0
7863,3203,1
7863,3437,0
7442,2214,1
7442,8509,1
3887,324,1
8247,8655,1
8247,3307,1
8247,10099,0
8247,8249,1
3887,3993,0
7442,10210,1
8247,11691,0
7863,602,1
7863,1073,1
7863,1610,1
8247,1645,0
7442,6850,0
7442,5344,1
7442,9337,1
7442,9060,0
7442,10496,1
8247,4008,0
7442,11176,1
7442,3119,1
7442,7058,0
3887,8190,1
7442,1478,1
7442,6151,0
7863,4220,0
8247,11657,0
7863,7272,1
8247,7691,1
3887,8408,1
8247,10833,1
8247,2788,0
8247,2692,0
7863,2701,0
7442,3723,0
8247,3944,0
8247,4186,0
7863,11003,0
7442,7146,1
7442,7114,1
8247,10039,0
8247,6128,1
8247,10987,0
8247,1745,1
7863,4350,0
7863,614,1
7863,8741,0
8247,2888,1
7442,10508,1
7863,1627,0
3887,2100,1
8247,4277,0
8247,11600,0
7442,6472,1
8247,416,0
8247,3658,0
7863,2401,0
3887,255,1
7442,4059,0
7442,1660,0
7442,5238,1
7442,5131,0
7863,3329,0
3887,399,1
8247,11335,1
7442,9656,0
7442,4791,1
3887,8413,1
7442,5538,1
7442,2587,0
7442,5766,0
8247,2393,0
3887,1860,0
8247,397,1
3887,10782,1
7863,2508,1
7442,9628,1
8247,10512,0
7442,10834,1
7863,4868,0
8247,713,1
8247,2038,0
8247,5014,0
3887,7391,0
8247,10274,1
8247,9804,1
7442,868,1
7442,777,0
7863,10024,0
8247,8417,0
7442,11668,0
7863,6239,1
7442,6330,1
7863,8500,1
3887,8165,0
7442,4655,0
3887,3293,0
8247,169,1
7442,4642,1
7442,5273,1
7442,6022,0
3887,2350,0
8247,9950,0
7442,1156,0
7442,7116,0
7442,4549,1
7863,12198,0
8247,9750,1
8247,7868,1
7442,5555,1
8247,10539,0
8247,8277,1
7442,10171,0
7442,1111,1
7442,5861,1
8247,3749,1
7442,8209,0
7442,5213,0
7863,1066,1
7442,1803,1
7442,6679,1
8247,5328,0
8247,6252,0
8247,1255,1
7442,10033,1
7442,5825,1
8247,911,1
7442,3663,0
7442,3037,1
3887,11231,0
8247,9855,1
7863,2422,1
7442,2891,0
7442,1882,0
7863,1822,0
7442,5482,0
7863,8087,0
7442,3197,0
7442,3284,0
7442,2636,1
8247,947,1
7863,5811,1
7863,5788,1
8247,9460,1
8247,9118,0
3887,3251,1
8247,4362,1
7442,8703,0
7442,9008,1
7442,7662,1
7442,9292,0
7863,7395,0
7442,2432,0
7442,3770,0
8247,11687,0
3887,11103,1
7442,4379,0
7442,5075,1
8247,10034,0
8247,5884,0
8247,295,1
8247,1623,0
7442,8636,1
3887,11773,1
7442,9414,0
7442,9846,0
7863,10895,0
8247,10857,1
7442,4121,1
7863,9959,1
8247,4365,0
8247,10555,0
7442,2626,0
7442,6670,0
7863,10631,0
7442,11741,1
8247,7807,1
7442,1868,1
8247,9599,1
8247,6307,1
8247,5925,0
8247,1567,1
3887,10263,0
8247,2976,0
8247,4073,0
7442,9232,0
7863,7671,1
8247,8894,1
7442,5286,1
7442,11891,0
7863,3429,1
7442,1073,0
3887,11200,1
3887,12074,1
3887,6953,0
7863,8906,1
7442,5729,0
3887,3650,1
8247,10173,1
8247,4741,1
7442,12092,0
3887,9241,0
7442,871,0
8247,8114,1
3887,5746,1
7863,5322,1
7863,5125,1
3887,10393,0
3887,7045,0
7442,5628,0
7442,1836,1
7442,4799,1
8247,7215,1
7442,1193,1
3887,7813,0
7442,8595,0
7442,2698,0
7863,3950,0
8247,1559,1
8247,963,0
7442,11199,0
7442,10773,0
8247,669,1
7863,12020,1
8247,311,0
3887,934,0
8247,3288,1
8247,2767,1
8247,593,0
7442,12079,0
3887,3521,1
3887,7214,1
8247,9486,0
8247,6930,0
7442,1975,1
